,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-29,0,0,0.00,0,0,0.1,0,0,0,0,0,1,0.00
1,March,0,0,0.00,0,0,1.0,2,0,0,0,0,1,2.00
2,2018-03-31,0,0,0.00,0,0,0.2,2,0,0,0,0,0,2.00
3,2018-04-02,0,0,0.00,0,0,1.2,0,0,0,0,1,1,1.13
4,2018-04-04,0,0,0.00,0,0,0.1,0,0,0,0,0,1,1.00
5,2018-04-06,0,0,0.00,0,0,1.1,0,0,0,0,1,1,0.92
6,2018-04-09,1,0,0.00,0,0,0.2,0,0,0,0,0,0,0.80
7,2018-04-11,0,0,0.00,0,0,1.2,0,0,0,0,1,2,0.75
8,2018-04-13,0,0,0.00,0,0,0.1,0,0,0,0,0,0,0.71
9,2018-04-14,0,0,0.00,0,0,1.0,1,0,0,0,0,3,0.75
10,2018-04-18,0,0,0.00,0,0,1.1,1,0,0,0,0,2,0.75
11,2018-04-19,0,0,0.00,0,0,0.0,2,0,0,0,0,0,0.96
12,2018-04-21,0,0,0.00,0,0,0.1,0,0,0,0,0,0,0.93
13,2018-04-22,0,0,0.00,0,0,1.0,2,0,0,0,0,2,1.03
14,2018-04-24,0,0,0.82,0,0,0.1,2,1,1,1,0,0,1.18
15,2018-04-28,0,0,0.75,0,0,1.0,0,0,0,0,0,2,1.08
16,2018-04-29,0,0,0.69,0,0,1.0,0,0,0,0,0,0,1.00
17,April,1,0,0.75,0,0,12.0,8,1,1,1,3,14,0.92
18,2018-05-01,0,0,0.66,0,0,0.2,0,0,0,0,0,0,0.95
19,2018-05-05,0,0,1.26,0,0,0.2,1,1,1,0,0,0,0.98
20,2018-05-06,0,0,1.10,0,0,2.0,0,0,0,0,1,0,0.92
21,2018-05-09,0,0,1.04,0,0,1.0,2,0,0,0,0,3,0.98
22,2018-05-10,1,0,1.47,0,0,1.0,1,1,1,1,0,3,0.98
23,2018-05-15,0,1,2.89,0,0,0.1,3,3,3,0,1,0,1.18
24,2018-05-18,0,0,2.75,0,0,1.0,1,1,0,0,0,1,1.17
25,2018-05-24,0,0,2.57,0,0,1.1,0,0,0,0,0,1,1.10
26,2018-05-25,0,0,2.53,0,0,0.1,0,0,0,0,0,0,1.08
27,2018-05-27,0,0,2.35,0,0,1.2,1,0,0,0,0,3,1.04
28,2018-05-29,0,0,2.28,0,0,0.2,0,0,0,0,0,0,1.01
29,May,1,1,4.22,0,0,10.2,9,6,5,1,2,11,1.03
30,2018-06-01,0,0,2.19,0,0,1.0,0,0,0,0,0,0,0.97
31,2018-06-02,0,1,2.45,0,0,1.0,2,1,1,0,1,1,1.05
32,2018-06-04,0,0,2.42,0,0,0.1,0,0,0,0,0,0,1.04
