,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,1,0,3.60,5.0,4,2,1,1,6,1.00
1,July,1,0,3.60,5.0,4,2,1,1,6,1.00
2,2020-08-01,1,0,1.64,6.0,1,0,0,1,6,0.64
3,2020-08-06,0,0,2.65,6.0,3,3,1,1,4,0.65
4,2020-08-12,1,0,2.66,6.2,5,2,0,1,5,0.72
5,2020-08-18,0,0,2.27,8.0,1,1,0,2,12,0.63
6,2020-08-24,1,0,2.21,5.0,5,1,1,1,7,0.71
7,2020-08-30,0,1,2.53,6.0,6,3,2,0,8,0.75
8,August,3,1,2.39,37.2,21,10,4,6,42,0.72
9,2020-09-05,0,0,2.77,6.0,2,3,1,1,8,0.72
10,2020-09-11,1,0,2.43,7.0,4,0,0,2,7,0.74
11,2020-09-17,0,0,2.52,5.0,5,2,2,0,8,0.76
12,2020-09-23,1,0,2.70,6.0,4,3,1,0,9,0.75
13,September,2,0,3.00,24.0,15,8,4,3,32,0.75
