,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,1,7.94,5.2,10,5,0,1,2,1.94
1,2021-04-06,1,0,4.26,7.0,4,1,0,0,8,1.18
2,2021-04-11,1,0,2.89,6.0,5,0,0,0,6,1.07
3,2021-04-17,1,0,2.19,6.0,2,0,0,2,8,0.97
4,2021-04-23,0,1,2.56,7.0,5,3,3,1,7,0.95
5,2021-04-28,1,0,2.09,7.0,4,0,0,1,8,0.91
6,April,4,2,2.09,38.2,30,9,3,5,39,0.91
7,2021-05-04,0,1,2.95,1.0,4,4,0,2,2,1.03
8,2021-05-08,1,0,2.62,5.0,2,0,0,1,5,0.99
9,2021-05-14,1,0,3.20,6.0,6,5,1,1,11,1.01
10,2021-05-19,0,0,3.18,6.0,2,2,1,1,8,0.95
11,2021-05-25,1,0,2.94,7.2,4,1,1,0,6,0.90
12,2021-05-30,0,1,3.33,6.0,7,5,2,3,6,0.97
13,May,3,2,4.83,31.2,25,17,5,8,38,1.04
14,2021-06-05,0,1,3.66,6.0,8,5,0,1,9,1.01
15,2021-06-11,1,0,3.39,6.0,3,0,0,0,9,0.97
16,2021-06-16,0,1,3.36,6.0,8,2,1,1,9,1.01
17,2021-06-22,0,1,3.43,6.0,4,3,2,2,7,1.01
18,2021-06-27,1,0,3.25,8.0,4,1,1,1,13,0.98
19,June,2,3,3.09,32.0,27,11,4,5,47,1.00
20,2021-07-03,0,0,3.39,4.0,3,3,1,1,3,0.98
21,July,0,0,6.75,4.0,3,3,1,1,3,1.00
22,2021-09-13,0,0,3.33,4.1,4,1,0,1,5,0.98
23,2021-09-19,1,0,3.27,5.0,3,1,0,0,8,0.97
24,2021-09-25,0,1,3.38,4.1,6,3,2,1,3,0.99
25,September,1,1,3.29,13.2,13,5,2,2,16,1.10
26,2021-10-01,0,0,3.55,1.2,5,3,0,0,1,1.02
27,October,0,0,16.20,1.2,5,3,0,0,1,3.00
