,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-29,0,0,108.00,0,0,0.1,3,4,4,0,1,0,12.00
1,2019-03-30,0,0,54.00,0,0,0.1,0,0,0,0,0,0,6.00
2,March,0,0,21.60,0,1,1.2,3,4,4,0,1,1,2.40
3,2019-03-31,0,0,21.60,0,1,1.0,0,0,0,0,0,1,2.40
4,2019-04-06,1,0,12.00,0,0,1.1,0,0,0,0,0,1,1.33
5,2019-04-11,0,0,11.25,0,0,1.0,2,1,1,1,0,2,1.50
6,2019-04-14,0,0,9.00,0,0,1.0,2,0,0,0,1,0,1.80
7,2019-04-16,0,0,9.00,0,0,1.0,0,1,1,0,2,1,1.83
8,2019-04-19,0,0,7.71,0,1,1.0,0,0,0,0,0,1,1.57
9,2019-04-23,0,0,6.75,0,1,1.0,0,0,0,0,0,1,1.38
10,2019-04-25,0,0,6.00,0,1,1.0,0,0,0,0,0,0,1.22
11,April,1,0,2.45,0,3,7.1,4,2,2,1,3,6,0.95
12,2019-05-01,0,0,6.30,0,1,1.0,2,1,1,1,0,1,1.30
13,2019-05-05,0,0,5.73,0,0,1.0,0,0,0,0,1,1,1.27
14,2019-05-06,0,0,6.00,0,1,1.0,2,1,1,1,0,3,1.33
15,2019-05-14,0,0,6.23,0,0,1.0,0,1,1,0,4,2,1.54
16,2019-05-17,0,0,5.40,0,1,2.0,2,0,0,0,0,2,1.47
17,2019-05-21,0,0,5.06,0,0,1.0,2,2,0,0,1,1,1.56
18,2019-05-22,0,0,4.76,0,1,1.0,0,0,0,0,0,1,1.47
19,2019-05-23,0,0,4.50,0,1,1.0,0,0,0,0,0,1,1.39
20,2019-05-27,0,0,4.26,0,1,1.0,0,0,0,0,0,0,1.32
21,2019-05-29,0,0,4.50,0,1,1.0,2,1,1,0,1,2,1.40
22,May,0,0,3.27,0,7,11.0,10,6,4,2,7,14,1.55
23,2019-06-06,0,0,4.29,0,0,1.0,0,0,0,0,0,0,1.33
24,2019-06-08,0,0,4.09,0,0,1.0,1,0,0,0,0,0,1.32
25,2019-06-09,0,0,5.48,0,0,1.0,3,4,4,1,1,0,1.43
26,2019-06-15,0,0,5.25,0,1,1.0,1,0,0,0,0,0,1.42
27,2019-06-18,0,0,4.97,0,0,1.1,0,0,0,0,0,0,1.34
28,2019-06-19,0,0,4.78,0,0,1.0,0,0,0,0,1,1,1.33
29,2019-06-20,0,0,4.94,0,1,1.0,2,1,1,0,0,0,1.35
30,2019-06-21,0,0,4.76,0,1,1.0,1,0,0,0,0,1,1.34
31,2019-06-27,0,0,4.66,0,0,0.2,1,1,0,0,0,0,1.34
32,2019-06-28,0,0,4.50,0,0,1.0,1,0,0,0,0,1,1.33
33,2019-06-29,0,0,4.35,0,1,1.0,0,0,0,0,0,1,1.29
34,June,0,0,4.09,0,4,11.0,10,6,5,1,2,4,1.09
35,2019-07-06,0,0,4.22,0,1,1.0,1,0,0,0,0,1,1.28
36,2019-07-07,0,0,4.13,0,0,0.2,1,0,0,0,0,1,1.29
37,2019-07-14,0,0,4.01,0,0,1.0,1,0,0,0,0,0,1.28
38,2019-07-17,0,0,3.89,0,0,1.0,0,0,0,0,0,2,1.24
39,2019-07-18,1,0,3.79,0,0,1.0,0,0,0,0,0,2,1.21
40,2019-07-22,0,0,3.68,0,0,1.0,1,0,0,0,0,1,1.20
41,2019-07-24,0,0,3.58,0,1,1.0,2,0,0,0,0,1,1.22
42,2019-07-30,0,0,3.49,0,0,1.0,0,0,0,0,0,1,1.19
43,July,1,0,0.00,0,2,7.2,6,0,0,0,0,9,0.78
44,2019-08-01,0,0,3.40,0,0,1.0,0,0,0,0,0,0,1.16
45,2019-08-02,0,0,3.29,0,1,1.1,1,0,0,0,0,2,1.15
46,2019-08-04,0,0,3.21,0,0,1.0,0,0,0,0,0,1,1.12
47,2019-08-10,0,0,3.32,0,0,1.1,1,1,1,1,0,2,1.11
48,2019-08-13,0,0,3.25,0,1,1.0,0,0,0,0,0,0,1.08
49,2019-08-14,0,1,3.60,0,0,0.2,2,3,2,1,0,1,1.11
50,2019-08-16,0,0,3.52,0,1,1.0,1,0,0,0,1,0,1.13
51,2019-08-18,0,0,3.45,0,0,1.0,0,0,0,0,0,1,1.11
52,2019-08-20,0,0,3.42,0,0,0.1,0,0,0,0,0,1,1.10
53,2019-08-23,0,0,3.75,0,0,0.2,3,2,2,0,0,1,1.15
54,2019-08-24,0,0,3.72,0,0,0.1,1,0,0,0,1,1,1.18
55,2019-08-27,0,0,3.65,0,0,1.0,0,0,0,0,0,3,1.16
56,2019-08-30,0,0,3.58,0,0,1.0,1,0,0,0,0,1,1.15
57,August,0,1,3.86,0,3,11.2,10,6,5,2,2,14,1.03
58,2019-09-01,0,0,3.51,0,0,1.0,0,0,0,0,0,1,1.13
59,2019-09-02,0,0,3.44,0,0,1.0,0,0,0,0,0,0,1.11
60,2019-09-05,0,0,3.42,0,0,0.1,1,0,0,0,0,0,1.12
61,2019-09-06,0,0,3.52,0,0,1.0,1,1,1,0,0,0,1.12
62,2019-09-07,0,0,3.62,0,0,1.0,2,1,1,0,0,2,1.13
63,2019-09-10,0,0,3.56,0,0,1.0,0,0,0,0,0,1,1.11
64,2019-09-14,0,0,3.51,0,0,0.2,1,0,0,0,0,1,1.12
65,2019-09-16,0,0,3.65,0,0,0.1,1,1,1,1,0,1,1.13
66,2019-09-17,0,0,3.59,0,0,1.0,1,0,0,0,0,3,1.13
67,2019-09-19,0,0,3.57,0,0,0.1,0,0,0,0,0,0,1.12
68,2019-09-21,0,0,3.51,0,0,1.0,0,0,0,0,0,1,1.10
69,2019-09-22,0,0,3.49,0,0,0.1,0,0,0,0,2,1,1.13
70,2019-09-28,0,0,3.43,0,0,1.0,0,0,0,0,0,1,1.11
71,September,0,0,2.70,0,0,10.0,7,3,3,1,2,12,0.90
