,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,1,0,0.00,4.2,0,0,0,0,4,0.00
1,2021-04-10,0,0,3.18,1.0,2,2,0,2,0,0.71
2,2021-04-14,0,0,2.25,2.1,1,0,0,1,3,0.75
3,2021-04-21,0,0,3.60,2.0,4,2,0,1,2,1.10
4,2021-04-28,0,0,3.46,3.0,2,1,1,0,2,1.00
5,April,1,0,3.46,13.0,9,5,1,4,11,1.00
6,2021-05-04,0,1,4.30,1.2,2,2,0,1,1,1.09
7,2021-05-10,0,1,5.40,0.1,2,2,0,1,0,1.27
8,2021-05-12,1,0,4.91,3.1,2,1,0,1,2,1.20
9,2021-05-15,0,0,4.74,0.2,1,0,0,0,0,1.21
10,2021-05-21,0,0,4.50,1.0,1,0,0,0,2,1.20
11,2021-05-22,0,0,4.35,0.2,0,0,0,0,0,1.16
12,2021-05-28,0,0,4.15,1.0,3,0,0,0,0,1.25
13,2021-05-29,0,0,3.97,1.0,0,0,0,1,1,1.24
14,May,1,2,4.66,9.2,11,5,0,4,6,1.55
15,2021-06-10,0,0,4.74,2.0,4,3,1,0,1,1.30
16,2021-06-17,0,0,4.56,1.0,0,0,0,0,2,1.25
17,2021-06-21,0,0,5.06,1.0,2,2,1,0,2,1.28
18,2021-06-23,0,0,4.88,1.0,2,0,0,1,1,1.34
19,2021-06-28,0,1,6.21,1.1,4,5,1,1,3,1.45
20,2021-06-30,0,0,6.00,1.0,1,0,0,0,0,1.43
21,June,0,1,12.27,7.1,13,10,3,2,9,2.05
22,2021-07-09,0,0,5.51,2.2,3,0,0,0,2,1.41
23,2021-07-17,0,0,5.77,1.2,1,2,1,1,2,1.40
24,2021-07-23,1,0,5.40,2.1,1,0,0,0,1,1.34
25,2021-07-28,0,0,5.26,1.0,0,0,0,0,1,1.30
26,July,1,0,2.35,7.2,5,2,1,1,6,0.78
27,2021-08-31,0,0,5.17,0.2,0,0,0,0,1,1.28
28,August,0,0,0.00,0.2,0,0,0,0,1,0.00
29,2021-09-06,0,0,4.79,3.0,1,0,0,4,3,1.31
30,2021-09-11,0,0,4.47,3.0,2,0,0,2,1,1.31
31,2021-09-17,0,0,4.21,2.2,3,0,0,2,6,1.34
32,2021-09-24,0,1,4.50,3.0,4,3,0,2,3,1.38
33,September,0,1,2.31,11.2,10,3,0,10,13,1.71
