,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
1,2021-04-07,1,0,0.00,0,0,1.0,0,0,0,0,0,2,0.00
2,2021-04-09,0,0,0.00,0,1,1.0,0,0,0,0,0,2,0.00
3,2021-04-11,0,0,0.00,0,1,1.0,1,0,0,0,1,1,0.50
4,2021-04-12,0,1,0.00,0,0,0.1,1,1,0,0,1,0,0.92
5,2021-04-15,0,0,0.00,0,1,1.0,1,1,0,0,0,1,0.94
6,2021-04-17,0,0,0.00,0,0,1.0,3,1,0,0,0,0,1.26
7,2021-04-18,0,0,0.00,0,1,1.0,1,0,0,0,0,3,1.23
8,2021-04-23,0,0,0.00,0,0,1.0,0,0,0,0,1,1,1.20
9,2021-04-25,0,0,0.00,0,0,1.0,0,0,0,0,0,0,1.07
10,2021-04-26,1,0,0.00,0,0,1.0,0,0,0,0,0,1,0.97
11,2021-04-30,0,0,0.00,0,1,1.0,1,0,0,0,0,0,0.97
12,April,2,1,0.00,0,5,11.1,8,3,0,0,3,12,0.97
13,2021-05-02,0,0,0.00,0,0,1.0,1,0,0,0,0,1,0.97
14,2021-05-03,0,0,0.00,0,1,1.0,1,0,0,0,0,1,0.98
15,2021-05-06,0,0,0.00,0,0,1.0,2,0,0,0,0,1,1.05
16,2021-05-07,0,1,1.26,0,0,0.0,3,3,2,0,0,0,1.26
17,2021-05-11,0,0,1.17,0,1,1.0,2,0,0,0,0,1,1.30
18,2021-05-12,0,0,1.10,0,0,1.0,1,0,0,0,1,1,1.35
19,2021-05-13,0,0,1.06,0,0,0.2,0,0,0,0,3,0,1.47
20,2021-05-16,0,0,1.00,0,0,1.0,0,0,0,0,2,2,1.50
21,2021-05-19,0,0,0.95,0,0,1.0,1,0,0,0,0,0,1.47
22,2021-05-22,0,0,0.87,0,0,1.2,0,0,0,0,0,1,1.35
23,2021-05-24,0,0,0.83,0,1,1.0,1,0,0,0,2,1,1.43
24,2021-05-30,1,0,1.19,0,0,1.0,1,1,1,0,1,0,1.46
25,2021-05-31,0,0,1.14,0,1,1.0,1,0,0,0,0,3,1.44
26,May,1,1,2.19,0,4,12.1,14,4,3,0,9,12,1.86
27,2021-06-05,0,0,1.09,0,0,1.0,1,0,0,0,0,1,1.42
28,2021-06-08,0,0,1.05,0,0,1.0,1,0,0,0,1,3,1.44
29,2021-06-14,0,0,1.01,0,1,1.0,0,0,0,0,0,2,1.39
30,2021-06-15,0,0,0.98,0,0,1.0,0,0,0,0,0,1,1.34
31,2021-06-16,0,0,0.94,0,1,1.0,0,0,0,0,0,1,1.29
32,2021-06-20,0,0,0.91,0,0,1.0,0,0,0,0,0,0,1.25
33,2021-06-21,0,0,0.88,0,0,1.0,0,0,0,0,0,1,1.21
34,2021-06-25,0,0,0.85,0,0,1.0,0,0,0,0,0,2,1.17
35,2021-06-30,0,0,1.10,0,0,1.0,3,3,1,0,0,1,1.22
36,June,0,0,1.00,0,2,9.0,5,3,1,0,1,12,0.67
37,2021-07-02,0,0,1.07,0,0,1.0,1,0,0,0,0,1,1.22
38,2021-07-04,0,1,1.01,0,0,2.0,0,1,0,0,0,3,1.15
39,2021-07-05,0,1,1.51,0,0,0.0,3,2,2,0,1,0,1.26
40,2021-07-09,0,0,1.72,0,0,1.0,2,1,1,1,0,1,1.28
41,2021-07-16,0,1,2.19,0,0,0.1,2,2,2,1,0,0,1.32
42,2021-07-17,0,0,2.13,0,0,1.0,0,0,0,0,0,2,1.29
43,2021-07-21,0,0,2.08,0,0,1.0,0,0,0,0,0,0,1.26
44,2021-07-22,0,0,2.03,0,0,1.0,1,0,0,0,0,0,1.25
45,2021-07-25,0,0,1.98,0,1,1.0,0,0,0,0,0,1,1.22
46,2021-07-28,0,0,1.93,0,0,1.0,0,0,0,0,0,2,1.19
47,2021-07-31,0,0,1.85,0,1,1.2,2,0,0,0,0,1,1.19
48,July,0,3,4.09,0,2,11.0,11,6,5,2,1,11,1.09
49,2021-08-02,0,0,1.81,0,1,1.0,0,0,0,0,0,0,1.16
50,2021-08-06,0,0,1.79,0,1,0.2,0,0,0,0,0,2,1.15
51,2021-08-08,0,0,1.75,0,1,1.0,1,0,0,0,0,1,1.14
52,2021-08-10,0,0,1.71,0,0,1.0,1,0,0,0,1,0,1.16
53,2021-08-15,0,0,1.68,0,0,1.0,0,0,0,0,0,2,1.14
54,2021-08-17,0,0,1.64,0,1,1.0,0,0,0,0,0,2,1.11
55,2021-08-18,0,0,1.61,0,0,1.0,0,0,0,0,0,1,1.09
56,2021-08-21,0,0,1.58,0,0,1.0,0,0,0,0,0,1,1.07
57,2021-08-22,0,0,1.55,0,1,1.0,1,0,0,0,0,1,1.07
58,2021-08-25,0,0,1.52,0,0,1.0,0,0,0,0,0,1,1.05
59,2021-08-26,0,0,1.49,0,0,1.0,0,0,0,0,0,2,1.03
60,2021-08-28,0,0,1.46,0,0,1.0,1,0,0,0,0,1,1.03
61,2021-08-29,0,0,1.44,0,1,1.0,0,0,0,0,0,1,1.01
62,August,0,0,0.00,0,6,12.2,4,0,0,0,1,15,0.39
63,2021-09-01,0,0,1.41,0,0,1.0,1,0,0,0,0,1,1.01
64,2021-09-02,0,0,1.54,0,1,1.0,2,1,1,0,0,0,1.03
65,2021-09-05,0,0,1.51,0,1,1.1,1,0,0,0,0,0,1.02
66,2021-09-09,0,0,1.48,0,1,1.0,0,0,0,0,0,0,1.01
67,2021-09-12,0,0,1.46,0,0,1.0,0,0,0,0,0,2,0.99
68,2021-09-14,0,0,1.44,0,1,1.0,0,0,0,0,0,1,0.97
69,2021-09-18,0,0,1.41,0,0,1.0,0,0,0,0,1,1,0.97
70,2021-09-20,0,0,1.39,0,0,1.0,0,0,0,0,0,1,0.96
71,2021-09-21,0,0,1.37,0,1,1.0,1,0,0,0,0,2,0.96
72,2021-09-23,1,0,1.35,0,0,1.0,3,1,0,0,0,1,0.99
73,2021-09-27,0,0,1.33,0,0,1.0,0,0,0,0,0,1,0.98
74,2021-09-30,0,0,1.31,0,0,1.0,1,0,0,0,0,1,0.98
75,September,1,0,0.73,0,5,12.1,9,2,1,0,1,11,0.81
76,2021-10-03,0,0,1.29,0,0,1.0,0,0,0,0,0,1,0.96
77,October,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
