,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-29,1,0,1.50,1,0,6.0,2,1,1,1,3,7,0.83
1,March,1,0,1.50,1,0,6.0,2,1,1,1,3,7,0.83
2,2019-04-03,0,0,0.69,1,0,7.0,3,0,0,0,3,7,0.85
3,2019-04-09,0,1,3.00,1,0,5.0,7,5,5,2,0,2,1.00
4,2019-04-14,1,0,2.00,1,0,9.0,1,0,0,0,0,9,0.70
5,2019-04-19,0,0,2.25,1,0,5.0,10,2,2,0,2,5,0.97
6,2019-04-24,1,0,2.54,1,0,7.0,8,3,3,1,2,7,1.05
7,2019-04-30,0,1,2.93,1,0,7.0,6,4,4,1,0,6,1.02
8,April,2,2,3.15,6,0,40.0,35,14,14,4,7,36,1.05
9,2019-05-05,0,0,3.46,1,0,6.0,7,5,5,2,2,9,1.08
10,2019-05-10,1,0,3.43,1,0,5.2,10,2,2,0,0,7,1.14
11,2019-05-15,0,0,3.80,1,0,6.1,10,5,5,1,0,6,1.19
12,2019-05-21,1,0,3.38,1,0,8.0,3,0,0,0,1,7,1.11
13,2019-05-26,0,0,3.56,1,0,6.1,7,4,4,0,1,4,1.12
14,2019-05-31,1,0,3.48,1,0,7.0,6,2,2,1,3,7,1.14
15,May,3,0,4.12,6,0,39.1,43,18,18,4,7,40,1.27
16,2019-06-05,0,1,4.07,1,0,5.1,7,8,8,1,1,5,1.16
17,2019-06-10,0,0,4.19,1,0,6.0,5,4,4,3,2,7,1.16
18,2019-06-15,1,0,4.57,1,0,5.2,10,7,7,0,4,8,1.23
19,2019-06-21,0,0,4.32,1,0,8.0,5,2,1,1,0,8,1.19
20,2019-06-26,1,0,4.29,1,0,5.0,7,3,2,1,2,2,1.21
21,June,2,1,6.60,5,0,30.0,34,24,22,6,9,30,1.43
22,2019-07-02,0,0,4.38,1,0,6.0,8,5,4,1,1,7,1.23
23,2019-07-07,0,1,4.45,1,0,6.0,6,5,4,1,1,5,1.23
24,2019-07-15,0,1,5.12,1,0,2.2,11,11,11,2,0,3,1.28
25,2019-07-21,1,0,4.99,1,0,7.0,3,2,2,2,2,5,1.26
26,2019-07-26,1,0,4.88,1,0,7.0,5,2,2,1,0,7,1.23
27,2019-07-31,0,0,4.68,1,0,6.0,2,0,0,0,0,10,1.19
28,July,2,2,5.97,6,0,34.2,35,25,23,7,4,37,1.13
29,2019-08-06,0,0,4.82,1,0,5.0,8,5,5,2,0,4,1.21
30,2019-08-11,1,0,4.75,1,0,8.0,5,3,3,2,2,9,1.19
31,2019-08-17,1,0,4.71,1,0,5.0,5,2,2,1,1,8,1.19
32,2019-08-22,0,0,4.76,1,0,6.0,7,4,4,2,2,4,1.20
33,August,2,0,5.25,4,0,24.0,25,14,14,7,5,25,1.25
