,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-08-04,1,0,0.00,5.0,2,0,0,0,7,0.40
1,2020-08-09,0,1,1.80,5.0,5,2,0,4,4,1.10
2,2020-08-14,1,0,2.25,6.0,7,2,1,0,8,1.13
3,2020-08-19,0,0,2.42,6.1,7,2,0,1,5,1.16
4,2020-08-24,1,0,1.98,5.0,6,0,0,2,3,1.24
5,2020-08-29,0,1,2.10,7.0,6,2,0,0,5,1.17
6,August,3,2,2.10,34.1,33,8,1,7,32,1.17
7,2020-09-04,0,1,3.05,4.0,5,5,1,2,6,1.23
8,2020-09-09,0,1,4.50,1.2,4,7,1,4,2,1.38
9,2020-09-14,1,0,4.02,7.0,3,1,1,0,6,1.23
10,2020-09-19,1,0,3.96,5.1,3,2,0,3,7,1.22
11,2020-09-24,1,0,3.61,5.0,2,0,0,2,6,1.19
12,September,3,2,5.87,23.0,17,15,3,11,27,1.22
