,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-26,0,0,0.00,2.0,2,0,0,0,0,1.00
1,April,0,0,0.00,2.0,2,0,0,0,0,1.00
2,2021-05-01,0,0,3.60,3.0,2,2,1,1,3,1.00
3,2021-05-04,0,0,3.00,1.0,2,0,0,0,2,1.17
4,2021-05-13,0,0,2.25,2.0,1,0,0,0,3,1.00
5,2021-05-16,0,0,1.64,3.0,0,0,0,1,4,0.82
6,2021-05-19,0,0,2.25,1.0,3,1,0,0,1,1.00
7,2021-05-23,0,0,4.15,1.0,2,3,1,1,2,1.15
8,2021-05-26,0,1,6.06,3.1,5,5,1,3,1,1.41
9,May,0,1,6.91,14.1,15,11,3,6,16,1.47
10,2021-06-02,0,0,6.23,1.0,2,1,0,0,1,1.44
11,2021-06-04,0,0,6.41,2.1,3,2,1,2,0,1.53
12,2021-06-27,0,1,6.45,2.2,5,2,0,2,2,1.66
13,June,0,1,7.50,6.0,10,5,1,4,3,2.33
14,2021-08-21,0,0,7.36,3.1,7,5,0,2,0,1.79
15,August,0,0,13.50,3.1,7,5,0,2,0,2.70
