,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-25,0,0,2.70,3.1,2,1,0,3,6,1.50
1,July,0,0,2.70,3.1,2,1,0,3,6,1.50
2,2020-08-03,0,0,3.86,3.2,3,2,1,2,5,1.43
3,2020-08-08,0,0,2.92,5.1,1,1,0,3,8,1.14
4,2020-08-13,0,0,3.38,3.2,2,2,0,3,5,1.19
5,2020-08-18,0,0,3.00,5.0,2,1,0,3,5,1.14
6,2020-08-23,0,0,3.42,5.1,5,3,0,2,7,1.18
7,2020-08-28,1,0,2.78,6.0,3,0,0,1,10,1.08
8,August,1,0,2.79,29.0,16,9,1,14,40,1.03
9,2020-09-04,1,0,2.35,6.0,3,0,0,2,7,1.04
10,2020-09-09,1,0,1.99,7.0,1,0,0,0,11,0.90
11,2020-09-14,0,0,1.98,4.2,5,1,0,3,10,0.98
12,2020-09-19,1,0,1.77,6.0,4,0,0,0,9,0.95
13,2020-09-24,0,1,2.11,3.2,6,3,1,2,5,1.02
14,September,3,1,1.32,27.1,19,4,1,7,42,0.95
