,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-06-23,0,0,18.00,0,0,1.0,2,2,2,0,2,2,4.00
1,2019-06-27,0,0,9.00,0,0,1.0,0,0,0,0,0,2,2.00
2,2019-06-28,0,0,7.71,0,0,0.1,1,0,0,0,0,1,2.14
3,2019-06-30,0,0,4.15,0,0,2.0,1,0,0,0,1,2,1.62
4,June,0,0,4.15,0,0,4.1,4,2,2,0,3,7,1.62
5,2019-07-03,0,0,3.00,0,0,1.2,1,0,0,0,0,0,1.33
6,2019-07-05,0,0,3.86,0,0,1.0,3,3,1,0,1,1,1.71
7,2019-07-07,0,0,3.00,0,0,2.0,1,0,0,0,0,1,1.44
8,2019-07-12,0,0,3.60,0,0,1.0,2,1,1,1,0,0,1.50
9,2019-07-15,0,0,3.27,0,0,1.0,0,0,0,0,0,0,1.36
10,2019-07-24,0,0,2.84,0,0,1.2,0,0,0,0,0,3,1.18
11,2019-07-26,0,1,3.38,0,0,0.2,2,1,1,0,1,0,1.35
12,2019-07-28,0,1,3.95,0,0,0.1,2,1,1,0,0,1,1.46
13,2019-07-30,0,0,3.68,0,0,1.0,0,0,0,0,0,3,1.36
14,July,0,2,3.48,0,0,10.1,11,6,4,1,2,9,1.26
15,2019-08-04,0,1,4.70,0,0,0.2,0,2,2,0,2,0,1.43
16,2019-08-06,0,0,4.08,0,0,2.1,3,0,0,0,1,3,1.47
17,2019-08-08,0,0,4.19,0,0,1.2,1,1,1,1,0,2,1.40
18,2019-08-10,0,0,4.05,0,0,0.2,1,0,0,0,0,0,1.40
19,2019-08-13,0,0,4.71,0,0,1.0,1,2,2,1,2,2,1.48
20,2019-08-17,0,0,4.57,0,0,0.2,1,0,0,0,1,1,1.52
21,2019-08-20,0,0,4.18,0,0,2.0,0,0,0,0,1,2,1.44
22,2019-08-23,0,0,4.07,0,0,0.2,1,0,0,0,1,1,1.48
23,2019-08-29,0,0,3.91,0,0,1.0,0,0,0,0,1,1,1.46
24,2019-08-31,0,0,3.86,0,0,0.1,0,0,0,0,0,1,1.44
25,August,0,1,4.09,0,0,11.0,8,5,5,2,9,13,1.55
26,2019-09-01,0,0,3.67,0,0,1.1,1,0,0,0,0,2,1.41
27,2019-09-03,0,0,3.95,0,0,0.1,1,1,1,0,0,1,1.43
28,2019-09-05,0,0,3.86,0,0,0.2,0,0,0,0,0,2,1.39
29,2019-09-06,0,0,3.72,0,0,1.0,0,0,0,0,1,1,1.38
30,2019-09-10,0,0,3.68,0,0,0.1,0,0,0,0,0,0,1.36
31,2019-09-12,0,0,3.64,0,0,0.1,0,0,0,0,0,0,1.35
32,2019-09-13,0,0,4.11,0,0,1.0,2,2,2,1,1,0,1.40
33,2019-09-16,0,0,4.26,0,0,1.0,2,1,1,0,0,2,1.42
34,2019-09-18,0,1,4.18,0,0,0.2,1,1,0,0,2,0,1.48
35,2019-09-20,0,0,4.05,0,0,1.0,2,0,0,0,0,1,1.50
36,2019-09-26,0,0,4.46,0,0,1.0,3,3,2,1,1,1,1.57
37,2019-09-28,0,0,4.33,0,0,1.0,0,0,0,0,0,1,1.53
38,September,0,1,5.59,0,0,9.2,12,8,6,2,5,11,1.76
