,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,0,0,0.00,0,0,0.1,0,0,0,0,0,1,0.00
1,2019-03-31,0,0,0.00,0,0,0.1,0,0,0,0,0,1,0.00
2,2019-04-01,0,0,0.00,0,0,1.0,0,0,0,0,1,2,0.75
3,2019-04-03,0,0,7.71,0,0,1.0,2,2,2,1,1,1,1.71
4,2019-04-05,0,0,5.40,0,0,1.0,0,0,0,0,0,0,1.20
5,2019-04-06,0,0,6.23,0,0,1.0,1,1,1,1,0,2,1.15
6,2019-04-10,0,0,7.71,0,0,0.1,2,1,1,0,1,0,1.71
7,2019-04-12,0,0,7.94,0,0,1.0,1,1,1,1,0,1,1.59
8,2019-04-16,1,0,8.10,0,0,1.0,2,1,1,0,0,1,1.65
9,2019-04-21,0,0,7.04,0,0,1.0,0,0,0,0,0,1,1.43
10,2019-04-23,0,0,6.23,0,0,1.0,0,0,0,0,1,1,1.38
11,2019-04-25,0,0,5.59,0,0,1.0,1,0,0,0,0,0,1.34
12,2019-04-28,0,0,5.06,0,0,1.0,0,0,0,0,0,1,1.22
13,2019-04-30,0,0,4.63,0,0,1.0,1,0,0,0,0,0,1.20
14,April,1,0,4.76,0,0,11.1,10,6,6,3,4,10,1.24
15,2019-05-04,0,0,4.63,0,0,0.0,1,0,0,0,0,0,1.29
16,May,0,0,-.--,0,0,0.0,1,0,0,0,0,0,-.--
17,2019-07-24,0,0,4.26,0,0,1.0,1,0,0,0,0,1,1.26
18,2019-07-26,0,0,3.95,0,0,1.0,1,0,0,0,0,1,1.24
19,2019-07-28,0,0,3.68,0,0,1.0,0,0,0,0,1,2,1.23
20,2019-07-30,0,0,3.45,0,0,1.0,0,0,0,0,0,2,1.15
21,July,0,0,0.00,0,0,4.0,2,0,0,0,1,6,0.75
22,2019-08-14,0,0,3.24,0,0,1.0,0,0,0,0,0,1,1.08
23,2019-08-16,1,0,3.06,0,0,1.0,0,0,0,0,1,1,1.08
24,2019-08-19,0,0,2.89,0,0,1.0,0,0,0,0,0,2,1.02
25,2019-08-23,0,0,3.20,0,0,1.0,2,1,1,0,1,2,1.12
26,2019-08-25,0,0,3.05,0,0,1.0,0,0,0,0,0,2,1.06
27,2019-08-27,0,0,2.91,0,0,1.0,1,0,0,0,0,0,1.06
28,2019-08-30,0,0,2.78,0,0,1.0,0,0,0,0,0,2,1.01
29,August,1,0,1.29,0,0,7.0,3,1,1,0,2,10,0.71
30,2019-09-01,0,0,2.66,0,0,1.0,0,0,0,0,1,1,1.01
31,2019-09-11,0,0,2.55,0,0,1.0,0,0,0,0,0,1,0.97
32,2019-09-12,0,0,2.45,0,0,1.0,0,0,0,0,0,2,0.94
33,2019-09-19,0,0,2.36,0,0,1.0,3,0,0,0,0,1,1.01
34,2019-09-24,0,0,2.28,0,0,1.0,0,0,0,0,1,0,1.01
35,2019-09-25,0,0,2.20,0,1,1.0,0,0,0,0,1,0,1.01
36,2019-09-28,0,0,2.12,0,0,1.0,0,0,0,0,1,1,1.01
37,September,0,0,0.00,0,1,7.0,3,0,0,0,4,6,1.00
