,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-05-28,0,0,1.69,1,0,5.1,4,1,1,0,1,2,0.94
1,May,0,0,1.69,1,0,5.1,4,1,1,0,1,2,0.94
2,2019-06-02,0,1,1.46,1,0,7.0,4,1,1,1,1,7,0.81
3,2019-06-07,1,0,1.86,1,0,7.0,6,2,2,1,1,5,0.88
4,2019-06-12,0,1,2.92,1,0,5.1,5,4,4,3,2,6,0.97
5,2019-06-18,1,0,2.56,1,0,7.0,2,1,1,1,5,6,0.98
6,2019-06-23,1,0,2.33,1,0,7.0,5,1,1,1,1,2,0.96
7,2019-06-29,0,1,3.61,1,0,3.2,7,7,7,2,3,4,1.11
8,June,3,3,3.89,6,0,37.0,29,16,16,9,13,30,1.14
9,2019-07-04,0,0,3.80,1,0,2.2,2,3,2,0,3,1,1.16
10,2019-07-16,0,0,3.56,1,0,3.0,0,0,0,0,1,1,1.10
11,2019-07-21,1,0,3.50,1,0,6.0,4,2,2,1,2,6,1.09
12,2019-07-26,1,0,3.10,1,0,7.0,6,1,0,0,2,4,1.10
13,2019-07-31,1,0,3.41,1,0,5.0,6,4,4,1,3,3,1.15
14,July,3,0,3.04,5,0,23.2,18,10,8,2,11,15,1.23
15,2019-08-07,0,0,3.13,1,0,6.0,5,0,0,0,2,7,1.15
16,2019-08-12,0,0,3.27,1,0,5.0,7,3,3,1,2,2,1.19
17,2019-08-17,0,1,3.53,1,0,4.2,6,5,4,3,1,5,1.21
18,2019-08-23,1,0,3.40,1,0,5.2,4,1,1,0,2,5,1.20
19,2019-08-31,0,1,3.61,1,0,5.0,6,4,4,2,1,4,1.21
20,August,1,2,4.10,5,0,26.1,28,13,12,6,8,23,1.37
21,2019-09-05,0,1,3.98,1,0,5.0,8,6,6,1,2,4,1.25
22,2019-09-10,1,0,3.64,1,0,9.0,4,0,0,0,2,5,1.20
23,2019-09-21,0,0,3.82,1,0,4.1,5,4,4,1,2,3,1.22
24,2019-09-27,0,0,3.81,1,0,5.0,6,2,2,0,1,6,1.23
25,September,1,1,4.63,4,0,23.1,23,12,12,2,7,18,1.29
