,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,9.00,1.0,1,1,0,0,1,1.00
1,2021-04-06,0,0,13.50,1.0,3,2,1,0,1,2.00
2,2021-04-09,0,0,7.20,3.0,3,1,1,0,4,1.40
3,2021-04-13,0,0,7.11,1.1,1,1,1,0,3,1.26
4,2021-04-16,0,0,6.10,4.0,5,2,0,0,3,1.26
5,2021-04-20,0,0,5.56,1.0,0,0,0,2,0,1.32
6,2021-04-23,1,0,4.97,1.1,0,0,0,1,1,1.26
7,2021-04-26,0,0,4.61,1.0,1,0,0,0,1,1.24
8,2021-04-27,0,0,4.30,1.0,0,0,0,0,0,1.16
9,2021-04-30,0,0,4.02,1.0,0,0,0,0,3,1.09
10,April,1,0,4.02,15.2,14,7,3,3,17,1.09
11,2021-05-04,1,0,3.78,1.0,1,0,0,0,0,1.08
12,2021-05-06,0,0,3.63,0.2,2,0,0,0,0,1.15
13,2021-05-08,0,0,3.26,2.0,0,0,0,0,2,1.03
14,2021-05-15,0,0,3.10,1.0,0,0,0,0,0,0.98
15,2021-05-16,0,0,2.95,1.0,0,0,0,0,0,0.94
16,2021-05-25,0,0,2.82,1.0,3,0,0,0,2,1.03
17,2021-05-27,0,0,2.66,1.1,1,0,0,0,3,1.01
18,2021-05-31,0,0,2.45,2.0,0,0,0,0,3,0.94
19,May,1,0,0.00,10.0,7,0,0,0,10,0.70
20,2021-06-01,0,0,2.36,1.0,0,0,0,0,0,0.90
21,2021-06-04,0,0,2.54,1.2,2,1,0,0,1,0.92
22,2021-06-06,0,0,3.03,1.1,1,2,1,1,2,0.94
23,2021-06-10,0,0,2.97,0.2,1,0,0,0,1,0.96
24,2021-06-13,0,0,2.78,2.0,1,0,0,0,2,0.93
25,2021-06-17,0,0,2.73,0.2,2,0,0,0,1,0.97
26,2021-06-18,0,0,2.65,1.0,1,0,0,0,2,0.97
27,2021-06-20,0,0,2.57,1.0,1,0,0,0,1,0.97
28,2021-06-22,0,0,2.48,1.1,0,0,0,0,1,0.94
29,2021-06-25,0,0,2.37,1.2,0,0,0,2,2,0.95
30,2021-06-28,0,0,2.52,1.1,3,1,1,0,1,0.99
31,2021-06-30,0,1,3.15,0.2,3,3,0,1,2,1.08
32,June,0,1,4.40,14.1,15,7,2,4,16,1.33
33,2021-07-03,0,0,3.10,0.2,1,0,0,0,0,1.08
34,2021-07-04,0,0,3.46,1.0,4,2,0,0,2,1.15
35,2021-07-09,1,0,3.35,1.1,0,0,0,0,1,1.12
36,2021-07-18,0,0,3.32,0.1,1,0,0,0,0,1.13
37,2021-07-20,0,0,3.25,1.0,2,0,0,1,1,1.17
38,2021-07-22,0,0,3.20,0.2,3,0,0,0,0,1.22
39,2021-07-28,0,0,3.06,2.0,0,0,0,0,4,1.17
40,2021-07-31,1,0,2.94,2.0,1,0,0,0,4,1.14
41,July,2,0,2.00,9.0,12,2,0,1,12,1.44
42,2021-08-02,0,0,2.88,1.0,0,0,0,0,1,1.12
43,2021-08-06,0,0,2.81,1.1,2,0,0,0,2,1.13
44,2021-08-08,0,1,2.75,1.0,2,0,0,1,2,1.17
45,2021-08-11,0,0,2.82,2.0,2,1,0,0,1,1.16
46,2021-08-14,0,0,2.80,0.1,1,0,0,1,0,1.19
47,2021-08-15,0,0,3.11,0.1,2,2,0,1,0,1.24
48,2021-08-18,0,0,3.09,0.1,0,0,0,0,0,1.23
49,2021-08-21,0,0,3.14,2.0,1,1,1,0,1,1.20
50,2021-08-27,0,0,3.09,1.0,0,0,0,0,2,1.18
51,2021-08-28,0,0,3.03,1.0,0,0,0,0,1,1.16
52,2021-08-31,0,0,2.93,2.0,0,0,0,0,3,1.13
53,August,0,1,2.92,12.1,10,4,1,3,13,1.05
54,2021-09-04,0,0,2.86,1.2,0,0,0,1,1,1.11
55,2021-09-06,0,0,2.81,1.0,1,0,0,0,1,1.11
56,2021-09-08,0,0,2.74,1.2,1,0,0,2,1,1.13
57,2021-09-11,0,0,2.84,1.0,1,1,0,1,1,1.14
58,2021-09-17,0,0,2.79,1.0,0,0,0,0,1,1.12
59,2021-09-19,0,0,2.74,1.1,2,0,0,0,1,1.13
60,2021-09-25,0,0,2.73,0.1,0,0,0,0,0,1.13
61,September,0,0,1.13,8.0,5,1,0,4,6,1.13
62,2021-10-02,0,0,2.74,3.0,4,1,0,0,4,1.13
63,October,0,0,3.00,3.0,4,1,0,0,4,1.33
