,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-11,0,0,9.00,2.0,3,2,0,2,4,2.50
1,2019-04-17,0,1,3.38,6.0,2,1,1,0,5,0.88
2,2019-04-23,0,1,4.61,5.2,7,4,2,0,3,1.02
3,2019-04-28,0,1,6.62,4.0,11,6,2,0,2,1.42
4,April,0,3,6.62,17.2,23,13,5,2,14,1.42
5,2019-05-05,1,0,4.94,6.0,1,0,0,3,3,1.23
6,2019-05-10,0,1,6.35,4.2,7,7,2,0,4,1.27
7,2019-05-16,0,1,8.04,3.0,9,8,4,0,3,1.44
8,May,1,2,9.88,13.2,17,15,6,3,10,1.46
9,2019-07-17,0,0,8.10,2.0,2,2,1,1,2,1.44
10,2019-07-21,0,0,7.90,2.0,2,1,1,0,1,1.42
11,2019-07-25,0,0,7.47,2.0,0,0,0,1,3,1.37
12,2019-07-31,0,0,7.15,1.2,1,0,0,1,2,1.36
13,July,0,0,3.52,7.2,5,3,2,3,8,1.04
14,2019-08-06,0,0,7.52,1.2,3,3,2,0,2,1.38
15,2019-08-13,0,0,7.34,1.0,1,0,0,0,3,1.37
16,2019-08-19,0,0,7.01,2.0,0,0,0,1,1,1.33
17,2019-08-24,0,0,6.85,1.0,0,0,0,1,0,1.32
18,2019-08-26,0,0,6.70,1.0,1,0,0,0,1,1.31
19,2019-08-27,0,0,6.56,1.0,0,0,0,0,1,1.29
20,2019-08-30,0,0,6.24,2.1,0,0,0,0,5,1.22
21,August,0,0,2.70,10.0,5,3,2,2,13,0.70
22,2019-09-03,0,0,6.30,1.0,2,1,1,0,0,1.24
23,2019-09-08,0,0,6.53,1.0,3,2,1,1,1,1.29
24,2019-09-12,0,0,6.40,1.0,0,0,0,0,2,1.27
25,2019-09-13,0,0,6.28,1.0,0,0,0,0,0,1.25
26,2019-09-19,0,0,6.17,1.0,0,0,0,1,3,1.24
27,2019-09-21,0,0,6.05,1.0,0,0,0,0,1,1.22
28,2019-09-24,0,0,5.95,1.0,1,0,0,0,0,1.21
29,2019-09-27,0,0,5.84,1.0,0,0,0,0,0,1.19
30,2019-09-29,0,0,5.74,1.0,0,0,0,0,0,1.17
31,September,0,0,3.00,9.0,6,3,2,2,7,0.89
