,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,1.29,1,0,7.0,4,1,1,1,1,8,0.71
1,2021-04-10,0,0,3.46,1,0,6.0,7,4,4,1,1,2,1.00
2,2021-04-16,1,0,3.15,1,0,7.0,6,2,2,1,0,6,0.95
3,2021-04-21,0,0,2.77,1,0,6.0,7,1,1,0,0,3,1.00
4,2021-04-27,0,1,3.58,1,0,6.2,9,5,5,0,0,8,1.07
5,April,1,1,3.58,5,0,32.2,33,13,13,3,2,27,1.07
6,2021-05-02,0,0,3.49,1,0,6.0,10,2,2,0,0,7,1.16
7,2021-05-07,1,0,3.38,1,0,6.2,5,2,2,1,1,8,1.13
8,2021-05-13,0,1,3.86,1,0,6.0,7,5,5,2,2,9,1.17
9,2021-05-19,0,1,3.77,1,0,6.0,6,2,2,1,0,6,1.15
10,2021-05-24,0,1,3.84,1,0,6.0,6,4,3,0,2,6,1.17
11,2021-05-30,0,1,4.10,1,0,4.2,6,4,4,2,1,5,1.19
12,May,1,4,4.58,6,0,35.1,40,19,18,6,6,41,1.30
13,2021-06-09,0,0,3.89,1,0,6.0,8,1,1,0,2,7,1.23
14,2021-06-15,0,0,3.99,1,0,5.0,7,3,3,0,0,2,1.24
15,2021-06-20,0,1,4.39,1,0,5.0,9,7,6,4,0,6,1.27
16,2021-06-26,0,0,4.20,1,0,6.0,5,1,1,0,1,4,1.26
17,June,0,1,4.50,4,0,22.0,29,12,11,4,3,19,1.45
18,2021-07-03,1,0,4.13,1,0,6.0,3,2,2,1,2,2,1.23
19,2021-07-08,1,0,3.88,1,0,6.0,5,0,0,0,1,5,1.22
20,2021-07-16,0,1,4.17,1,0,3.2,6,6,5,1,2,5,1.25
21,July,2,1,4.02,3,0,15.2,14,8,7,2,5,12,1.21
