,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-01,1,0,0.00,1,0,6.0,6,0,0,0,1,2,1.17
1,2018-04-07,0,1,9.35,1,0,2.2,9,9,9,2,3,3,2.19
2,2018-04-13,1,0,6.75,1,0,6.0,4,2,2,1,2,3,1.70
3,2018-04-19,0,1,6.98,1,0,4.2,3,4,4,1,5,4,1.71
4,2018-04-24,0,0,5.84,1,0,5.1,4,1,1,0,2,4,1.58
5,April,2,2,5.84,5,0,24.2,26,16,16,4,13,16,1.58
6,2018-05-02,0,0,6.31,0,0,1.0,3,2,2,0,0,0,1.64
7,May,0,0,18.00,0,0,1.0,3,2,2,0,0,0,3.00
8,2018-07-05,0,0,7.16,0,0,2.0,5,4,4,0,2,1,1.77
9,July,0,0,18.00,0,0,2.0,5,4,4,0,2,1,3.50
