,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,1,0,0.00,1,0,6.0,4,0,0,0,1,3,0.83
1,March,1,0,0.00,1,0,6.0,4,0,0,0,1,3,0.83
2,2019-04-02,0,1,3.27,1,0,5.0,9,4,4,2,1,2,1.36
3,2019-04-08,1,0,4.76,1,0,6.0,4,5,5,1,3,8,1.29
4,2019-04-14,0,1,4.91,1,0,5.0,8,3,3,1,0,5,1.36
5,2019-04-20,0,1,4.67,1,0,5.0,6,3,2,0,2,5,1.41
6,2019-04-27,0,0,4.41,1,0,5.2,2,2,2,1,3,6,1.32
7,April,1,3,5.40,5,0,26.2,29,17,16,5,9,26,1.43
8,2019-05-03,0,0,4.30,1,0,5.0,4,2,2,1,2,5,1.30
9,2019-05-10,0,1,5.75,1,0,3.0,8,8,8,1,2,1,1.45
10,2019-05-16,0,0,5.24,1,0,5.2,7,2,1,0,0,3,1.42
11,2019-05-22,1,0,4.73,1,0,7.0,4,1,1,0,0,7,1.31
12,2019-05-28,1,0,4.45,1,0,5.1,4,1,1,1,0,4,1.26
13,May,2,1,4.50,5,0,26.0,27,14,13,3,4,20,1.19
14,2019-06-03,1,0,4.18,1,0,6.0,2,1,1,0,3,3,1.22
15,2019-06-08,0,1,4.14,1,0,7.0,7,4,3,1,3,5,1.24
16,2019-06-15,0,1,4.60,1,0,2.2,10,5,5,0,2,2,1.36
17,2019-06-21,0,1,4.32,1,0,7.0,5,2,1,0,1,4,1.32
18,2019-06-28,0,0,4.22,1,0,4.0,6,1,1,0,1,3,1.34
19,June,1,3,3.71,5,0,26.2,30,13,11,1,10,17,1.50
20,2019-07-05,0,0,4.04,1,0,6.0,4,2,1,0,1,6,1.30
21,2019-07-19,0,0,4.31,1,0,4.2,6,5,5,2,3,7,1.33
22,2019-07-25,0,1,4.58,1,0,2.1,6,4,4,0,3,1,1.39
23,2019-07-28,0,0,4.52,0,0,1.1,2,0,0,0,0,1,1.39
24,July,0,1,6.28,3,0,14.1,18,11,10,2,7,15,1.74
25,2019-08-02,1,0,4.43,1,0,6.0,3,2,2,1,0,6,1.34
26,2019-08-08,0,0,4.51,1,0,4.0,10,3,3,1,0,2,1.39
27,2019-08-13,0,0,4.55,1,0,5.0,6,3,3,1,2,4,1.40
28,2019-08-19,0,0,4.47,1,0,4.0,4,1,1,1,2,5,1.40
29,2019-08-26,1,0,4.48,1,0,6.0,6,3,3,2,4,8,1.41
30,August,2,0,4.32,5,0,25.0,29,12,12,6,8,25,1.48
31,2019-09-01,1,0,4.55,1,0,6.0,6,4,4,2,0,9,1.39
32,2019-09-08,0,0,4.41,1,0,6.0,4,1,1,0,2,4,1.38
33,2019-09-14,0,1,4.60,1,0,2.1,6,6,4,1,2,2,1.41
34,2019-09-20,0,1,4.53,1,0,6.0,2,2,2,0,4,9,1.39
35,2019-09-27,0,0,4.45,1,0,4.2,3,2,1,0,4,8,1.40
36,September,1,2,4.32,5,0,25.0,21,15,12,3,12,32,1.32
