,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-06,1,0,1.80,5.0,3,1,1,0,6,0.60
1,2021-04-12,0,0,1.00,4.0,2,0,0,2,5,0.78
2,2021-04-17,0,0,0.60,6.0,5,0,0,0,5,0.80
3,2021-04-23,0,0,3.06,2.2,8,5,0,2,2,1.25
4,2021-04-28,0,1,3.97,5.0,6,4,0,1,6,1.28
5,April,1,1,3.97,22.2,24,10,1,5,24,1.28
6,2021-05-03,0,1,3.81,5.2,3,2,0,2,5,1.20
7,2021-05-09,1,0,3.78,5.0,6,2,0,3,10,1.29
8,2021-05-15,0,1,4.34,4.0,7,4,1,3,3,1.42
9,2021-05-20,0,0,3.74,6.0,4,0,0,1,6,1.34
10,2021-05-26,0,1,4.75,4.0,7,7,2,3,4,1.44
11,May,1,3,5.47,24.2,27,15,3,12,28,1.58
12,2021-06-01,0,0,4.67,4.2,6,2,0,0,3,1.42
13,2021-06-06,0,0,4.26,5.0,3,0,0,2,6,1.39
14,2021-06-13,0,1,4.57,4.0,7,4,1,2,5,1.44
15,2021-06-20,0,1,4.71,4.0,10,3,1,2,5,1.54
16,2021-06-25,1,0,4.63,5.0,5,2,0,2,4,1.53
17,June,1,2,4.37,22.2,31,11,2,8,23,1.72
18,2021-07-01,0,0,4.38,4.0,3,0,0,2,4,1.51
19,2021-07-06,0,0,4.22,5.0,1,1,1,1,6,1.44
20,2021-07-20,0,1,4.30,4.2,4,3,2,1,2,1.42
21,2021-07-27,1,0,4.20,6.1,6,2,0,2,3,1.41
22,July,1,1,2.70,20.0,14,6,3,6,15,1.00
23,2021-08-02,1,0,4.07,5.0,3,1,0,2,3,1.39
24,2021-08-13,0,0,4.06,4.2,4,2,0,2,4,1.38
25,2021-08-20,0,1,4.31,4.2,9,5,1,1,1,1.42
26,August,1,1,5.02,14.1,16,8,1,5,8,1.47
27,2021-09-10,0,0,4.27,1.0,1,0,0,0,1,1.41
28,2021-09-15,0,0,4.28,2.0,4,1,1,0,4,1.43
29,2021-09-21,0,1,4.34,2.2,3,2,1,1,3,1.43
30,2021-09-26,0,0,4.32,4.2,1,2,1,5,5,1.42
31,September,0,1,4.35,10.1,9,5,3,6,13,1.45
32,2021-10-03,0,1,4.51,3.0,5,4,0,1,3,1.44
33,October,0,1,12.00,3.0,5,4,0,1,3,2.00
