,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,12.00,0,0,3.0,6,4,4,0,0,2,2.00
1,July,0,0,12.00,0,0,3.0,6,4,4,0,0,2,2.00
2,2020-08-01,0,0,10.13,0,0,2.1,4,2,2,0,1,2,2.06
3,2020-08-09,0,0,5.79,0,0,4.0,4,2,0,0,2,4,1.82
4,2020-08-14,0,0,5.93,1,0,4.1,4,3,3,2,3,3,1.76
5,2020-08-20,0,0,5.94,0,0,3.0,4,2,2,0,0,2,1.68
6,2020-08-26,0,0,5.14,1,0,4.1,6,2,1,0,2,3,1.71
7,August,0,0,4.00,2,0,18.0,22,11,8,2,8,14,1.67
8,2020-09-01,0,0,4.91,1,0,4.2,5,2,2,2,0,5,1.60
9,2020-09-07,0,0,5.34,0,0,3.0,6,3,3,0,1,2,1.67
10,2020-09-17,0,0,5.91,1,0,3.1,5,4,4,2,2,4,1.72
11,September,0,0,7.36,2,0,11.0,16,9,9,4,3,11,1.73
