,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,0.00,0,1,1.0,0,0,0,0,1,2,1.00
1,March,0,0,0.00,0,1,1.0,0,0,0,0,1,2,1.00
2,2018-04-02,0,0,0.00,0,0,1.0,1,0,0,0,1,1,1.50
3,2018-04-04,0,0,0.00,0,1,1.0,0,0,0,0,2,2,1.67
4,2018-04-05,0,0,0.00,0,1,1.0,0,0,0,0,0,1,1.25
5,2018-04-08,0,0,0.00,0,1,1.0,1,0,0,0,0,1,1.20
6,2018-04-11,0,0,0.00,0,0,1.0,0,0,0,0,0,2,1.00
7,2018-04-13,0,0,0.00,0,1,1.0,1,0,0,0,0,1,1.00
8,2018-04-18,0,1,2.25,0,0,1.0,2,2,2,1,0,1,1.13
9,2018-04-19,0,0,2.00,0,1,1.0,2,0,0,0,0,1,1.22
10,2018-04-20,0,1,3.00,0,0,0.0,3,3,1,0,0,0,1.56
11,2018-04-27,0,0,2.70,0,1,1.0,0,0,0,0,0,1,1.40
12,2018-04-28,0,0,2.45,0,1,1.0,1,0,0,0,2,1,1.55
13,2018-04-30,0,0,2.25,0,1,1.0,0,0,0,0,0,1,1.42
14,April,0,2,2.45,0,8,11.0,11,5,3,1,5,13,1.45
15,2018-05-01,0,0,2.08,0,1,1.0,0,0,0,0,1,1,1.38
16,2018-05-05,1,0,1.93,0,0,1.0,0,0,0,0,0,1,1.29
17,2018-05-06,0,0,1.80,0,1,1.0,1,0,0,0,1,3,1.33
18,2018-05-08,0,0,2.25,0,0,1.0,1,1,1,1,0,2,1.31
19,2018-05-10,0,0,2.12,0,0,1.0,1,0,0,0,0,0,1.29
20,2018-05-15,0,0,2.00,0,1,1.0,0,0,0,0,0,2,1.22
21,2018-05-23,0,0,1.89,0,0,1.0,0,0,0,0,1,2,1.21
22,2018-05-29,0,0,1.80,0,1,1.0,0,0,0,0,0,1,1.15
23,May,1,0,1.13,0,4,8.0,3,1,1,1,3,12,0.75
24,2018-06-04,0,0,1.77,0,0,0.1,0,0,0,0,0,1,1.13
25,2018-06-05,0,0,2.11,0,1,1.0,3,1,1,0,0,1,1.22
26,2018-06-06,0,0,2.82,0,0,1.0,1,2,2,1,1,2,1.25
27,2018-06-11,0,0,2.70,0,0,1.0,0,0,0,0,0,1,1.20
28,2018-06-14,0,0,2.59,0,1,1.0,0,0,0,0,0,2,1.15
29,2018-06-15,0,0,2.55,0,1,0.1,0,0,0,0,0,0,1.14
30,2018-06-17,0,1,3.91,0,0,0.2,4,4,4,2,1,2,1.30
31,2018-06-22,0,0,3.76,0,0,1.0,0,1,0,0,3,1,1.37
32,2018-06-24,0,0,3.62,0,1,1.0,1,0,0,0,0,0,1.35
33,2018-06-26,0,0,3.49,0,1,1.0,0,0,0,0,0,1,1.31
34,2018-06-27,0,0,3.68,0,1,1.0,1,1,1,1,1,1,1.33
35,June,0,1,7.71,0,6,9.1,10,9,8,4,6,12,1.71
36,2018-07-03,0,0,3.56,0,1,1.0,0,0,0,0,1,2,1.32
37,2018-07-06,0,0,3.45,0,1,1.0,0,0,0,0,0,0,1.28
38,2018-07-08,0,0,3.34,0,0,1.0,0,0,0,0,1,2,1.27
39,2018-07-10,0,0,3.24,0,1,1.0,0,0,0,0,1,0,1.26
40,2018-07-13,0,0,3.15,0,1,1.0,0,0,0,0,0,3,1.22
41,2018-07-14,0,0,3.06,0,1,1.0,1,0,0,0,0,3,1.22
42,2018-07-21,0,0,2.97,0,0,1.0,0,0,0,0,0,0,1.18
43,2018-07-24,0,0,2.89,0,0,1.0,0,0,0,0,0,3,1.15
44,2018-07-26,0,1,3.58,0,0,0.1,2,3,3,2,1,0,1.22
45,2018-07-29,0,0,3.49,0,1,1.0,0,0,0,0,0,2,1.19
46,July,0,1,2.89,0,6,9.1,3,3,3,2,4,15,0.75
47,2018-08-03,0,0,3.40,0,1,1.0,2,0,0,0,0,1,1.21
48,2018-08-06,0,0,3.32,0,0,1.0,0,0,0,0,2,1,1.23
49,2018-08-14,0,0,3.46,0,1,1.0,1,1,1,0,1,2,1.25
50,2018-08-19,0,0,3.38,0,1,1.0,1,0,0,0,0,2,1.24
51,2018-08-21,1,0,3.30,0,0,1.0,1,0,0,0,0,2,1.24
52,2018-08-25,0,0,3.63,0,0,1.0,2,2,2,0,1,1,1.28
53,2018-08-26,0,0,3.55,0,1,1.0,0,0,0,0,1,0,1.27
54,2018-08-29,0,0,3.50,0,1,0.2,0,0,0,0,0,2,1.25
55,2018-08-30,0,0,3.45,0,1,0.2,0,0,0,0,0,2,1.23
56,August,1,0,3.24,0,6,8.1,7,3,3,0,5,13,1.44
57,2018-09-02,0,1,3.80,0,0,0.1,0,2,2,0,2,0,1.27
58,2018-09-06,0,1,3.94,0,0,0.2,2,1,1,0,1,1,1.31
59,2018-09-07,0,0,3.88,0,1,0.2,0,0,0,0,0,0,1.29
60,2018-09-09,0,1,4.41,0,0,0.1,3,3,3,1,0,0,1.35
61,2018-09-13,0,0,4.56,0,0,0.1,0,1,1,0,1,0,1.36
62,2018-09-16,0,0,4.47,0,0,1.0,2,1,0,0,1,1,1.39
63,2018-09-22,0,0,4.38,0,0,1.0,1,0,0,0,2,0,1.42
64,2018-09-25,1,0,4.47,0,0,1.0,2,1,1,0,0,0,1.43
65,2018-09-28,0,0,4.39,0,0,1.0,0,0,0,0,1,2,1.43
66,September,1,3,11.37,0,1,6.1,10,9,8,1,8,4,2.84
