,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-27,0,0,54.00,0.1,0,2,0,4,0,12.00
1,2020-07-31,0,0,27.00,1.0,2,2,2,0,0,4.50
2,July,0,0,27.00,1.1,2,4,2,4,0,4.50
3,2020-08-04,0,0,32.40,0.1,2,2,0,0,1,4.80
4,2020-08-06,0,0,23.63,1.0,2,1,0,1,1,4.13
5,2020-08-14,0,0,17.18,1.0,0,0,0,1,2,3.27
6,2020-08-16,0,0,13.50,1.0,0,0,0,0,2,2.57
7,2020-08-19,0,0,11.12,1.0,0,0,0,0,3,2.12
8,2020-08-23,0,0,9.95,0.2,0,0,0,2,2,2.21
9,2020-08-26,0,0,8.59,1.0,0,0,0,1,2,2.05
10,2020-08-29,0,1,10.13,0.2,1,2,0,3,2,2.38
11,August,0,1,6.75,6.2,5,5,0,8,15,1.95
12,2020-09-03,0,0,9.00,1.0,0,0,0,0,2,2.11
13,2020-09-06,0,0,8.10,1.0,0,0,0,0,2,1.90
14,2020-09-09,0,0,7.36,1.0,1,0,0,0,2,1.82
15,2020-09-11,0,0,6.75,1.0,0,0,0,0,2,1.67
16,2020-09-12,0,0,6.23,1.0,2,0,0,0,1,1.69
17,2020-09-16,0,0,5.79,1.0,0,0,0,0,2,1.57
18,2020-09-23,0,0,5.65,0.1,0,0,0,0,0,1.53
19,2020-09-26,0,0,5.28,1.0,0,0,0,0,2,1.43
20,September,0,0,0.00,7.1,3,0,0,0,13,0.41
