,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-30,1,0,0.00,2.0,1,0,0,1,2,1.00
1,March,1,0,0.00,2.0,1,0,0,1,2,1.00
2,2018-04-04,0,1,6.75,0.2,1,2,0,2,0,1.88
3,2018-04-08,0,0,4.91,1.0,1,0,0,0,0,1.64
4,2018-04-14,0,0,5.79,1.0,1,1,0,1,0,1.71
5,2018-04-17,0,0,4.76,1.0,1,0,0,0,1,1.59
6,2018-04-24,0,0,3.68,1.2,2,0,0,2,3,1.77
7,2018-04-26,0,0,3.27,3.2,3,1,1,1,5,1.55
8,2018-04-29,0,0,3.18,0.1,0,0,0,0,0,1.50
9,April,0,1,3.86,9.1,9,4,1,6,9,1.61
10,2018-05-04,0,0,2.76,5.0,3,1,1,1,5,1.29
11,2018-05-18,0,0,4.66,3.0,6,5,2,3,0,1.55
12,2018-05-30,0,0,4.64,2.0,2,1,0,2,3,1.59
13,May,0,0,6.30,10.0,11,7,3,6,8,1.70
14,2018-08-05,0,1,6.29,3.0,6,6,2,3,0,1.77
15,2018-08-11,0,0,6.07,5.1,5,3,1,4,2,1.75
16,2018-08-17,1,0,5.71,5.0,5,2,0,1,6,1.67
17,2018-08-24,0,0,6.52,4.0,7,6,1,4,2,1.78
18,2018-08-31,0,0,6.75,4.0,6,4,1,1,2,1.78
19,August,1,1,8.86,21.1,29,21,5,13,12,1.97
