,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,March,0,0,3.00,6.0,7,2,0,2,4,1.50
1,2019-03-31,0,0,3.00,6.0,7,2,0,2,4,1.50
2,2019-04-06,0,0,3.75,6.0,6,3,3,1,9,1.33
3,2019-04-12,0,0,2.84,7.0,4,1,1,1,11,1.11
4,2019-04-18,1,0,2.36,7.2,2,1,0,1,9,0.90
5,2019-04-23,1,0,2.48,6.0,5,2,1,1,6,0.92
6,2019-04-29,0,1,3.58,5.0,6,6,1,4,5,1.06
7,April,2,1,3.69,31.2,23,13,6,8,40,0.98
8,2019-05-04,0,0,3.71,6.0,6,3,0,3,6,1.12
9,2019-05-09,1,0,3.20,7.0,3,0,0,4,8,1.11
10,2019-05-15,1,0,2.91,8.0,4,1,0,1,11,1.04
11,2019-05-20,0,1,3.25,5.0,6,4,2,3,7,1.10
12,2019-05-25,1,0,2.85,9.0,4,0,0,1,5,1.03
13,2019-05-31,0,1,3.46,2.2,11,6,1,0,2,1.14
14,May,3,2,3.35,37.2,34,14,3,12,39,1.22
15,2019-06-06,0,1,3.59,5.0,5,3,1,5,6,1.20
16,2019-06-11,0,1,4.11,5.0,6,7,2,2,5,1.22
17,2019-06-19,1,0,3.90,7.0,4,1,1,3,8,1.20
18,2019-06-26,1,0,3.71,7.0,3,1,0,1,9,1.16
19,June,2,2,4.50,24.0,18,12,4,11,28,1.21
20,2019-07-02,0,0,3.55,7.0,6,1,0,0,7,1.14
21,2019-07-07,0,0,3.34,7.0,5,0,0,0,11,1.11
22,2019-07-13,0,0,3.39,6.0,6,3,1,2,10,1.12
23,2019-07-19,0,0,3.40,5.0,8,2,0,2,5,1.16
24,2019-07-24,1,0,3.25,6.0,3,0,0,3,7,1.15
25,2019-07-29,1,0,3.23,6.0,5,2,0,1,8,1.14
26,July,2,0,1.95,37.0,33,8,1,8,48,1.11
27,2019-08-04,0,0,3.43,5.1,7,5,1,3,5,1.17
28,2019-08-10,0,0,3.41,6.0,3,2,2,1,8,1.15
29,2019-08-16,0,0,3.34,6.0,7,1,1,4,8,1.18
30,2019-08-21,1,0,3.17,8.0,3,0,0,2,4,1.15
31,2019-08-27,0,1,3.15,7.0,4,2,0,0,9,1.13
32,August,1,1,2.78,32.1,24,10,4,10,34,1.05
33,2019-09-01,1,0,3.19,6.0,3,3,1,3,8,1.12
34,2019-09-06,0,1,3.16,5.0,3,1,1,6,9,1.14
35,2019-09-12,1,0,3.20,6.0,9,3,1,0,3,1.15
36,2019-09-17,1,0,3.10,6.0,5,0,0,4,11,1.16
37,2019-09-23,1,0,3.05,6.0,3,1,0,4,6,1.16
38,2019-09-28,0,0,3.25,4.1,7,6,3,2,8,1.18
39,September,4,1,3.78,33.1,30,14,6,19,45,1.47
