,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-28,0,0,0.00,2.2,2,0,0,3,2,1.88
1,2020-07-31,0,0,0.00,1.0,1,0,0,1,1,1.91
2,July,0,0,0.00,3.2,3,0,0,4,3,1.91
3,2020-08-02,0,0,0.00,0.1,0,0,0,2,0,2.25
4,2020-08-06,0,0,0.00,1.1,0,0,0,0,1,1.69
5,2020-08-07,0,0,0.00,1.0,0,0,0,1,1,1.58
6,2020-08-09,0,0,0.00,1.1,1,0,0,0,2,1.43
7,2020-08-11,0,0,0.00,1.0,1,0,0,1,1,1.50
8,2020-08-16,0,0,0.00,1.0,0,0,0,2,1,1.55
9,2020-08-18,1,0,0.00,1.0,0,0,0,1,2,1.50
10,2020-08-21,0,0,0.00,1.0,1,0,0,1,1,1.54
11,2020-08-25,0,0,0.69,1.1,1,1,0,1,1,1.54
12,August,1,0,0.96,9.1,4,1,0,9,10,1.39
13,2020-09-01,0,0,0.68,0.1,0,0,0,0,0,1.50
14,2020-09-04,0,0,0.57,2.1,0,0,0,3,3,1.47
15,2020-09-07,0,0,1.06,1.1,1,1,0,1,1,1.47
16,2020-09-09,0,0,1.02,0.2,1,0,0,0,1,1.47
17,2020-09-10,0,0,1.47,0.2,1,1,0,2,0,1.58
18,2020-09-18,0,0,1.35,1.2,1,0,0,0,2,1.50
19,2020-09-20,0,0,1.27,1.1,0,0,0,0,2,1.41
20,2020-09-23,0,0,1.19,1.1,0,0,0,1,1,1.37
21,2020-09-26,0,0,1.90,1.0,4,2,1,0,1,1.48
22,September,0,0,3.38,10.2,8,4,1,7,11,1.41
