,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,1,0.00,0,0,0.2,1,1,0,0,1,0,3.00
1,2021-04-07,0,0,0.00,0,0,1.0,0,0,0,0,0,0,1.20
2,2021-04-09,0,0,0.00,0,0,1.0,1,0,0,0,1,2,1.50
3,2021-04-11,0,0,2.45,0,0,1.0,1,1,1,1,0,2,1.36
4,2021-04-12,0,0,2.08,0,0,0.2,1,0,0,0,2,0,1.85
5,2021-04-15,0,0,3.38,0,0,1.0,1,1,1,1,0,0,1.69
6,2021-04-17,0,0,2.84,0,0,1.0,0,0,0,0,0,2,1.42
7,2021-04-20,0,0,2.45,0,0,1.0,0,0,0,0,2,0,1.50
8,2021-04-25,0,0,2.35,0,0,0.1,0,0,0,0,0,0,1.43
9,2021-04-26,0,0,2.16,0,0,0.2,0,0,0,0,0,0,1.32
10,2021-04-29,0,0,3.72,0,0,1.1,2,2,2,1,2,1,1.55
11,April,0,1,3.72,0,0,9.2,7,5,4,3,8,7,1.55
12,2021-05-01,0,1,3.48,0,0,0.2,1,1,0,0,2,0,1.74
13,2021-05-21,0,0,3.00,0,0,1.2,0,0,0,0,0,2,1.50
14,2021-05-26,0,0,4.15,0,0,1.0,2,3,2,1,0,0,1.54
15,2021-05-27,0,0,3.95,0,0,0.2,0,0,0,0,0,0,1.46
16,2021-05-31,0,0,3.68,0,0,1.0,0,0,0,0,0,0,1.36
17,May,0,1,3.60,0,0,5.0,3,4,2,1,2,2,1.00
18,2021-06-01,0,0,3.24,0,0,2.0,1,0,0,0,0,1,1.26
19,2021-06-06,0,0,3.12,0,0,0.2,0,0,0,0,0,1,1.21
20,2021-06-08,0,0,4.00,0,0,0.2,2,2,2,2,0,2,1.28
21,2021-06-12,0,0,5.68,0,0,1.0,3,4,4,1,2,1,1.47
22,June,0,0,12.46,0,0,4.1,6,6,6,3,2,5,1.85
