,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-05,0,0,54.00,0.1,1,2,1,1,1,6.00
1,2021-04-07,0,0,27.00,0.2,2,1,0,0,0,4.00
2,2021-04-08,0,0,27.00,0.1,2,1,0,1,0,5.25
3,2021-04-11,0,0,27.00,0.2,2,2,1,1,1,5.00
4,2021-04-15,0,0,18.00,1.0,0,0,0,0,0,3.33
5,2021-04-17,0,0,13.50,1.0,1,0,0,0,0,2.75
6,2021-04-20,0,0,18.00,0.0,1,2,0,2,0,3.50
7,2021-04-23,0,0,14.40,1.0,0,0,0,0,2,2.80
8,2021-04-24,0,0,11.37,1.1,0,0,0,0,2,2.21
9,2021-04-28,0,0,9.00,1.2,0,0,0,1,1,1.88
10,April,0,0,9.00,8.0,9,8,2,6,7,1.88
11,2021-05-03,0,0,10.80,0.1,1,2,1,1,0,2.04
12,2021-05-08,0,0,10.80,1.2,5,2,0,0,3,2.20
13,2021-05-12,0,0,10.13,0.2,2,0,0,0,2,2.25
14,2021-05-15,0,0,8.53,2.0,2,0,0,0,2,2.05
15,2021-05-18,0,0,8.59,2.0,3,2,1,1,2,2.05
16,2021-05-21,0,0,8.62,1.0,2,1,0,1,0,2.11
17,2021-05-22,0,0,8.10,1.0,0,0,0,0,2,1.98
18,2021-05-26,0,0,7.64,1.0,0,0,0,0,0,1.87
19,2021-05-29,0,0,8.20,1.0,2,2,1,1,1,1.93
20,May,0,0,7.59,10.2,17,9,3,4,12,1.97
21,2021-06-02,0,0,8.55,1.1,2,2,0,0,3,1.90
22,June,0,0,13.50,1.1,2,2,0,0,3,1.50
23,2021-08-18,0,0,8.18,2.0,1,1,1,0,1,1.77
24,2021-08-20,0,0,7.83,1.0,0,0,0,0,3,1.70
25,2021-08-22,1,0,7.20,2.0,0,0,0,1,4,1.60
26,2021-08-25,0,0,7.00,2.0,1,1,1,0,2,1.52
27,2021-08-29,0,0,7.22,1.2,2,2,1,1,2,1.53
28,2021-08-31,0,0,6.98,1.0,1,0,0,1,0,1.55
29,August,1,0,3.72,9.2,5,4,3,3,12,0.83
30,2021-09-02,0,0,6.68,1.1,0,0,0,0,2,1.48
31,2021-09-04,0,0,6.47,1.0,1,0,0,0,2,1.47
32,2021-09-06,0,0,6.09,2.0,1,0,0,0,2,1.41
33,2021-09-10,0,0,6.69,1.0,3,3,1,2,2,1.51
34,2021-09-11,0,0,6.75,1.0,1,1,1,0,2,1.50
35,September,0,0,5.68,6.1,6,4,2,2,10,1.26
