,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-05-31,0,0,6.35,5.2,8,4,2,1,6,1.59
1,May,0,0,6.35,5.2,8,4,2,1,6,1.59
2,2018-06-17,1,0,3.97,5.2,10,1,0,1,7,1.76
3,2018-06-22,1,0,2.45,7.0,4,0,0,1,9,1.36
4,2018-06-27,1,0,2.22,6.0,6,1,0,1,5,1.32
5,June,3,0,0.96,18.2,20,2,0,3,21,1.23
6,2018-07-03,1,0,2.97,6.0,9,4,1,1,2,1.38
7,2018-07-08,0,1,3.47,6.0,8,4,1,1,7,1.40
8,2018-07-13,1,0,3.53,7.0,5,3,0,2,6,1.34
9,2018-07-24,0,1,4.80,1.2,7,7,2,0,2,1.44
10,2018-07-30,0,0,4.91,6.1,7,4,0,2,7,1.44
11,July,2,2,7.33,27.0,36,22,4,6,24,1.56
12,2018-08-05,1,0,4.74,5.2,7,2,0,1,7,1.44
13,2018-08-10,0,0,4.24,6.2,3,0,0,2,8,1.37
14,2018-08-15,0,0,4.37,4.1,7,3,1,2,5,1.41
15,2018-08-21,1,0,4.36,6.1,5,3,0,0,5,1.36
16,2018-08-26,1,0,4.52,5.1,6,4,3,0,7,1.34
17,August,3,0,3.81,28.1,28,12,4,5,32,1.16
18,2018-09-01,0,1,4.66,5.1,9,4,0,0,4,1.36
19,2018-09-06,1,0,4.63,6.1,7,3,0,1,6,1.36
20,2018-09-11,1,0,4.32,6.2,3,0,0,3,11,1.33
21,2018-09-16,0,1,4.50,6.0,9,5,1,0,4,1.34
22,2018-09-21,0,1,4.80,4.2,8,6,2,2,1,1.37
23,2018-09-26,1,0,4.55,6.0,2,0,0,2,9,1.33
24,September,3,3,4.63,35.0,38,18,3,8,35,1.31
