,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-07-20,1,0,1.35,1,0,6.2,3,1,1,0,2,5,0.75
1,2021-07-25,0,1,1.32,1,0,7.0,5,1,1,1,0,10,0.73
2,2021-07-30,0,1,4.76,1,0,3.1,6,7,7,2,2,5,1.06
3,July,1,2,4.76,3,0,17.0,14,9,9,3,4,20,1.06
4,2021-08-05,0,0,4.43,1,0,5.1,5,3,2,1,2,3,1.12
5,2021-08-11,0,0,4.28,1,0,5.0,4,2,2,1,3,5,1.17
6,2021-08-16,1,0,4.01,1,0,6.1,3,2,2,2,2,7,1.10
7,2021-08-22,1,0,3.69,1,0,5.1,5,1,1,0,3,5,1.15
8,2021-08-29,0,0,3.60,0,0,1.0,0,0,0,0,1,0,1.15
9,August,2,0,2.74,4,0,23.0,17,8,7,4,11,20,1.22
10,2021-09-02,0,0,4.19,1,0,3.0,6,5,4,1,0,0,1.21
11,2021-09-08,0,0,4.11,1,0,3.0,1,2,1,1,4,3,1.24
12,2021-09-14,0,1,4.50,1,0,4.0,5,4,4,2,3,5,1.30
13,September,0,1,8.10,3,0,10.0,12,11,9,4,7,8,1.90
