,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-26,0,1,13.50,0,0,0.2,2,1,1,0,1,1,4.50
1,2020-07-28,0,0,6.75,0,0,0.2,0,0,0,0,0,0,2.25
2,July,0,1,6.75,0,0,1.1,2,1,1,0,1,1,2.25
3,2020-08-05,0,0,10.80,0,0,0.1,2,1,1,0,1,0,3.60
4,2020-08-08,0,0,18.00,0,0,0.1,2,2,2,2,0,1,4.00
5,2020-08-10,0,0,15.00,0,0,1.0,1,1,1,1,0,0,3.00
6,2020-08-30,0,0,12.27,0,0,0.2,2,0,0,0,0,0,3.00
7,2020-08-31,0,0,9.64,0,0,1.0,0,0,0,0,0,2,2.36
8,August,0,0,10.80,0,0,3.1,7,4,4,3,1,3,2.40
9,2020-09-03,0,1,8.44,0,0,0.2,0,1,0,0,2,0,2.44
10,2020-09-05,0,0,7.11,0,0,1.0,0,0,0,0,0,0,2.05
11,2020-09-08,0,0,6.14,0,0,1.0,0,0,0,0,0,2,1.77
12,2020-09-10,0,0,5.87,0,0,0.1,0,0,0,0,0,0,1.70
13,September,0,1,0.00,0,0,3.0,0,1,0,0,2,2,0.67
