,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,6.75,4.0,5,3,0,2,3,1.75
1,March,0,0,6.75,4.0,5,3,0,2,3,1.75
2,2018-04-05,1,0,2.79,5.2,4,0,0,0,9,1.14
3,2018-04-11,0,0,2.70,7.0,5,2,0,0,7,0.96
4,2018-04-17,0,0,2.49,5.0,5,1,0,0,2,0.97
5,2018-04-22,0,0,2.57,6.1,5,2,1,2,7,1.00
6,2018-04-28,0,1,3.27,5.0,6,4,1,3,6,1.12
7,April,1,1,2.79,29.0,25,9,2,5,31,1.03
8,2018-05-04,0,1,4.76,1.0,5,6,2,3,1,1.32
9,2018-05-09,1,0,4.15,5.0,4,0,0,0,7,1.26
10,2018-05-16,1,0,3.72,7.0,2,1,1,1,11,1.13
11,2018-05-21,1,0,3.23,7.0,4,0,0,1,7,1.08
12,2018-05-27,0,1,3.26,5.0,4,2,0,2,7,1.09
13,May,3,2,3.24,25.0,19,9,3,7,33,1.04
14,2018-06-01,0,1,3.48,4.0,5,3,0,3,3,1.15
15,2018-06-07,0,1,3.76,5.0,6,4,1,1,6,1.16
16,2018-06-13,0,1,4.25,5.0,8,6,1,3,5,1.24
17,2018-06-18,0,0,4.08,7.1,4,2,2,1,13,1.18
18,2018-06-24,0,0,4.06,5.0,8,2,1,2,7,1.23
19,2018-06-29,0,1,4.71,1.2,7,7,3,2,2,1.31
20,June,0,4,7.71,28.0,38,24,8,12,36,1.79
21,2018-07-01,1,0,4.66,1.0,0,0,0,1,1,1.31
22,2018-07-06,0,0,4.62,2.2,5,1,0,2,2,1.35
23,2018-07-12,1,0,4.58,6.2,5,3,1,1,7,1.32
24,2018-07-22,0,1,4.69,5.1,8,4,0,0,9,1.33
25,2018-07-27,0,1,4.85,6.0,6,5,2,2,12,1.33
26,July,2,2,5.40,21.2,24,13,3,6,31,1.38
27,2018-08-02,0,0,4.75,6.0,4,2,1,0,7,1.29
28,2018-08-07,1,0,4.51,6.0,5,0,0,1,6,1.28
29,2018-08-14,0,0,4.37,6.0,3,1,1,1,6,1.25
30,2018-08-19,0,1,4.66,3.2,8,6,0,1,5,1.28
31,2018-08-25,0,0,4.76,6.2,7,5,2,3,4,1.29
32,2018-08-31,0,0,4.66,5.0,5,1,1,3,6,1.30
33,August,1,1,4.05,33.1,32,15,5,9,34,1.23
34,2018-09-05,0,1,4.66,4.0,3,2,0,2,4,1.30
35,2018-09-11,0,1,4.64,4.1,3,2,1,3,1,1.31
36,2018-09-16,0,1,4.67,5.0,4,3,1,1,8,1.30
37,2018-09-21,0,0,4.58,5.0,4,1,0,1,4,1.29
38,2018-09-26,0,1,4.77,4.2,6,6,1,3,3,1.30
39,September,0,4,5.48,23.0,20,14,3,10,20,1.30
