,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-08-29,0,0,0.00,0,0,3.0,1,0,0,0,1,5,0.67
1,2020-08-31,1,0,0.00,0,0,2.0,2,1,0,0,0,1,0.80
2,August,1,0,0.00,0,0,5.0,3,1,0,0,1,6,0.80
3,2020-09-04,0,0,0.00,0,1,2.0,1,0,0,0,1,3,0.86
4,2020-09-05,0,0,0.00,0,0,0.1,0,0,0,0,0,0,0.82
5,2020-09-12,0,0,0.00,0,0,3.0,1,0,0,0,0,1,0.68
6,2020-09-16,0,0,0.00,0,0,1.0,1,0,0,0,0,1,0.71
7,2020-09-17,0,1,1.46,0,0,1.0,1,2,2,0,1,1,0.81
8,2020-09-20,0,0,1.35,0,1,1.0,0,0,0,0,0,0,0.75
9,2020-09-27,0,0,1.26,0,1,1.0,0,0,0,0,0,0,0.70
10,September,0,1,1.93,0,3,9.1,4,2,2,0,2,6,0.64
