,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,0.00,1.0,1,0,0,0,1,1.00
1,2020-07-29,0,0,0.00,1.1,0,0,0,1,2,0.86
2,2020-07-31,0,0,0.00,0.2,1,0,0,1,0,1.33
3,July,0,0,0.00,3.0,2,0,0,2,3,1.33
4,2020-08-04,0,0,0.00,1.1,0,0,0,0,1,0.92
5,2020-08-10,1,0,0.00,1.0,1,0,0,0,3,0.94
6,2020-08-11,0,0,1.42,1.0,2,1,0,0,1,1.11
7,2020-08-14,0,0,4.50,1.2,2,3,2,0,0,1.13
8,2020-08-15,1,0,4.15,0.2,0,0,0,0,1,1.04
9,2020-08-16,1,0,3.72,1.0,1,0,0,0,0,1.03
10,2020-08-20,0,0,3.38,1.0,0,0,0,0,0,0.94
11,2020-08-21,0,1,3.55,2.0,2,1,0,0,1,0.95
12,2020-08-23,0,0,3.38,0.2,1,0,0,0,0,0.98
13,2020-08-24,0,1,3.95,0.1,1,1,1,1,0,1.10
14,2020-08-29,0,0,3.68,1.0,0,0,0,0,2,1.02
15,August,3,2,4.63,11.2,10,6,3,1,9,0.94
16,2020-09-02,0,0,3.45,1.0,0,0,0,1,1,1.02
17,2020-09-05,0,0,3.18,1.1,0,0,0,0,0,0.94
18,2020-09-06,0,0,2.95,1.1,1,0,0,0,1,0.93
19,2020-09-10,0,0,2.79,1.0,0,0,0,0,2,0.88
20,2020-09-11,0,0,3.10,1.0,3,1,0,0,1,0.98
21,2020-09-15,0,0,2.95,1.0,0,0,0,0,0,0.94
22,2020-09-16,0,0,2.82,1.0,0,0,0,0,2,0.90
23,2020-09-18,0,0,2.70,1.0,0,0,0,0,2,0.86
24,2020-09-19,0,0,2.63,0.2,0,0,0,0,1,0.83
25,2020-09-27,0,0,2.52,1.0,1,0,0,0,0,0.84
26,September,0,0,0.87,10.1,5,1,0,1,10,0.58
