,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-07-16,0,0,13.50,0.2,1,1,1,0,0,1.50
1,2021-07-19,0,0,9.00,0.1,0,0,0,0,0,1.00
2,2021-07-21,1,0,4.50,1.0,0,0,0,1,0,1.00
3,2021-07-22,0,0,3.00,1.0,0,0,0,1,1,1.00
4,2021-07-24,0,0,5.40,2.0,2,2,1,0,2,1.00
5,2021-07-31,0,0,5.40,1.2,3,1,0,0,2,1.20
6,July,1,0,5.40,6.2,6,4,2,2,5,1.20
7,2021-08-03,0,0,4.15,2.0,1,0,0,0,1,1.04
8,2021-08-04,0,0,4.00,0.1,0,0,0,0,0,1.00
9,2021-08-06,0,0,3.60,1.0,0,0,0,0,1,0.90
10,2021-08-08,0,0,3.27,1.0,0,0,0,0,0,0.82
11,2021-08-12,1,0,3.00,1.0,0,0,0,1,0,0.83
12,2021-08-13,0,0,2.77,1.0,3,0,0,0,0,1.00
13,2021-08-15,0,0,2.57,1.0,1,0,0,0,1,1.00
14,2021-08-17,0,0,2.40,1.0,2,0,0,0,2,1.07
15,2021-08-19,0,0,2.25,1.0,0,0,0,0,1,1.00
16,2021-08-21,0,0,2.12,1.0,1,0,0,0,1,1.00
17,2021-08-24,0,0,2.04,0.2,1,0,0,0,1,1.02
18,2021-08-25,1,0,1.93,1.0,0,0,0,1,0,1.02
19,2021-08-26,0,0,1.86,0.2,0,0,0,0,0,0.98
20,2021-08-29,0,0,1.71,1.2,0,0,0,1,1,0.95
21,2021-08-30,0,0,1.61,1.1,1,0,0,0,1,0.94
22,August,2,0,0.00,15.2,10,0,0,3,10,0.83
23,2021-09-03,0,0,1.57,0.2,1,0,0,0,0,0.96
24,2021-09-05,0,0,1.52,0.2,0,0,0,0,0,0.93
25,2021-09-09,0,0,1.44,1.1,0,0,0,1,0,0.92
26,2021-09-10,0,1,2.08,1.0,2,2,0,0,0,0.96
27,2021-09-12,0,0,2.03,0.2,0,0,0,0,0,0.94
28,2021-09-13,0,0,1.95,1.0,1,0,0,0,0,0.94
29,2021-09-15,0,0,1.82,2.0,2,0,0,0,0,0.94
30,2021-09-17,0,0,2.40,0.1,2,2,0,0,0,1.00
31,2021-09-19,0,0,2.61,1.0,2,1,0,0,1,1.03
32,2021-09-20,0,0,2.53,1.0,0,0,0,0,0,1.00
33,2021-09-23,1,0,2.45,1.0,1,0,0,0,1,1.00
34,2021-09-24,0,0,2.70,0.1,2,1,0,0,0,1.05
35,2021-09-25,0,0,2.55,2.0,1,0,0,2,1,1.08
36,2021-09-28,0,0,2.48,1.0,1,0,0,0,0,1.07
37,2021-09-30,0,0,2.41,1.0,0,0,0,1,0,1.07
38,September,1,1,3.60,15.0,15,6,0,4,3,1.27
39,2021-10-01,0,0,2.63,0.1,1,1,1,0,0,1.09
40,2021-10-03,0,0,2.56,1.0,0,0,0,0,3,1.06
41,October,0,0,6.75,1.1,1,1,1,0,3,0.75
