,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-28,1,0,0.00,7.0,2,0,0,1,5,0.43
1,March,1,0,0.00,7.0,2,0,0,1,5,0.43
2,2019-04-02,0,0,2.08,6.0,5,3,0,4,5,0.92
3,2019-04-07,0,1,2.84,6.0,5,3,0,3,3,1.05
4,2019-04-12,1,0,2.45,6.2,3,1,1,5,10,1.09
5,2019-04-17,0,0,2.64,5.0,4,2,1,4,3,1.17
6,2019-04-22,0,1,3.41,6.1,7,5,1,3,3,1.24
7,2019-04-29,0,1,4.07,5.0,6,5,0,3,1,1.31
8,April,1,3,4.89,35.0,30,19,3,22,25,1.49
9,2019-05-05,0,0,3.99,5.1,6,2,0,5,6,1.39
10,2019-05-11,0,1,4.47,5.0,5,5,0,4,3,1.43
11,2019-05-17,0,1,4.66,5.2,7,4,0,5,3,1.50
12,2019-05-22,1,0,4.43,7.0,2,2,0,4,3,1.43
13,2019-05-28,0,1,4.56,6.0,10,4,0,1,3,1.46
14,May,1,3,5.28,29.0,30,17,0,19,18,1.69
15,2019-06-02,0,1,4.50,7.0,9,3,0,0,6,1.45
16,2019-06-08,0,1,4.29,8.0,5,2,1,1,4,1.38
17,2019-06-14,0,0,3.97,7.0,3,0,0,3,5,1.34
18,2019-06-19,0,1,4.45,4.0,9,7,2,2,5,1.40
19,2019-06-24,0,0,4.32,3.0,3,0,0,0,4,1.39
20,2019-06-30,1,0,4.63,5.0,8,6,2,2,3,1.42
21,June,1,3,4.76,34.0,37,18,5,8,27,1.32
22,2019-07-05,0,0,4.47,5.2,6,1,1,5,2,1.45
23,2019-07-13,1,0,4.25,8.0,4,1,0,0,7,1.38
24,2019-07-18,1,0,4.18,6.1,9,2,1,2,7,1.40
25,2019-07-24,1,0,3.95,7.0,4,0,0,1,3,1.36
26,2019-07-29,0,1,4.01,7.0,8,4,3,0,5,1.35
27,July,3,1,2.12,34.0,31,8,5,8,24,1.15
28,2019-08-04,0,1,3.95,7.0,5,2,1,1,7,1.33
29,2019-08-09,0,1,4.09,6.0,10,5,1,3,6,1.36
30,2019-08-14,0,1,4.10,6.0,3,3,0,3,5,1.35
31,2019-08-20,0,0,3.95,6.0,3,0,0,2,4,1.33
32,2019-08-26,0,1,4.19,1.1,3,5,0,3,1,1.35
33,August,0,4,5.13,26.1,24,15,2,12,23,1.37
