,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,2.25,4.0,6,1,0,6,2,3.00
1,2021-04-06,0,0,3.60,6.0,5,3,1,2,5,1.90
2,2021-04-11,0,1,4.02,5.2,6,3,2,3,7,1.79
3,2021-04-17,1,0,3.57,7.0,2,2,0,2,6,1.41
4,2021-04-23,0,0,3.45,6.0,6,2,0,3,8,1.43
5,2021-04-28,0,1,4.13,4.0,4,4,0,3,5,1.47
6,April,1,2,4.13,32.2,29,15,3,19,33,1.47
7,2021-05-04,0,1,6.21,0.2,6,8,0,2,1,1.68
8,2021-05-09,0,1,5.49,6.0,6,1,1,3,6,1.65
9,2021-05-14,1,0,5.56,6.0,8,4,1,3,8,1.68
10,2021-05-21,1,0,4.82,7.0,4,0,0,3,8,1.59
11,2021-05-27,0,1,4.47,6.0,3,1,1,1,6,1.49
12,May,2,3,4.91,25.2,27,14,3,12,29,1.52
13,2021-06-01,0,0,4.13,7.0,2,1,0,2,7,1.39
14,2021-06-06,1,0,3.91,6.0,4,1,0,1,6,1.35
15,2021-06-12,0,1,4.60,5.0,12,8,0,2,5,1.44
16,2021-06-17,1,0,4.26,6.0,1,0,0,3,2,1.38
17,2021-06-23,1,0,3.99,8.0,2,1,1,0,7,1.28
18,2021-06-29,1,0,3.62,9.0,1,0,0,1,5,1.19
19,June,4,1,2.41,41.0,22,11,1,9,32,0.76
20,2021-07-04,0,0,3.59,6.0,5,2,1,1,11,1.18
21,2021-07-10,1,0,3.36,7.0,3,0,0,1,9,1.14
22,2021-07-20,0,1,3.50,6.0,7,4,1,2,5,1.16
23,2021-07-26,0,1,3.61,6.1,9,4,1,0,8,1.17
24,2021-07-31,1,0,3.58,6.0,4,2,1,4,7,1.18
25,July,2,2,3.45,31.1,28,12,4,8,40,1.15
26,2021-08-06,1,0,3.42,6.0,2,0,0,1,7,1.15
27,2021-08-12,0,1,3.77,4.0,7,7,1,2,6,1.18
28,2021-08-17,1,0,3.80,6.1,5,3,3,1,4,1.17
29,2021-08-25,0,0,4.02,3.0,7,5,0,0,3,1.19
30,2021-08-30,0,1,4.10,6.0,7,4,3,2,2,1.21
31,August,2,2,6.75,25.1,28,19,7,6,22,1.34
32,2021-09-04,0,0,4.08,5.0,5,2,1,1,5,1.20
33,2021-09-10,1,0,3.93,6.0,6,0,0,1,6,1.20
34,2021-09-17,0,0,4.16,4.0,8,6,1,2,1,1.23
35,2021-09-22,0,0,4.32,4.0,6,5,1,4,4,1.26
36,2021-09-27,0,1,4.40,5.0,6,4,0,2,4,1.27
37,September,1,1,6.38,24.0,31,17,3,10,20,1.71
