,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-05-28,0,0,0.00,0,0,2.0,1,0,0,0,2,2,1.50
1,2021-05-31,0,0,3.86,0,0,0.1,2,1,1,1,0,0,2.14
2,May,0,0,3.86,0,0,2.1,3,1,1,1,2,2,2.14
3,2021-06-02,0,0,2.45,0,0,1.1,0,0,0,0,0,3,1.36
4,2021-06-08,0,0,1.93,0,0,1.0,0,0,0,0,0,1,1.07
5,2021-06-11,0,1,1.80,0,0,0.1,0,1,0,0,0,1,1.00
6,2021-06-13,0,0,1.50,0,0,1.0,0,0,0,0,1,0,1.00
7,2021-06-14,0,0,1.35,0,0,0.2,0,0,0,0,0,0,0.90
8,2021-06-16,0,0,6.75,0,0,1.1,3,5,5,2,3,0,1.50
9,2021-06-19,0,0,6.00,0,0,1.0,0,0,0,0,0,1,1.33
10,2021-06-20,0,0,5.40,0,0,1.0,0,0,0,0,0,1,1.20
11,2021-06-22,0,0,5.23,0,0,0.1,0,0,0,0,0,0,1.16
12,2021-06-23,0,0,4.76,0,0,1.0,0,0,0,0,1,2,1.15
13,2021-06-26,0,0,4.38,0,0,1.0,1,0,0,0,2,1,1.30
14,2021-06-27,0,0,4.26,0,0,0.1,0,0,0,0,0,0,1.26
15,2021-06-30,0,0,4.61,0,0,1.0,2,1,1,0,1,0,1.39
16,June,0,1,4.76,0,0,11.1,6,7,6,2,8,10,1.24
17,2021-07-03,0,1,5.52,0,0,1.0,2,2,2,1,3,1,1.64
18,2021-07-31,0,0,5.28,0,0,0.2,2,0,0,0,0,0,1.70
19,July,0,1,10.80,0,0,1.2,4,2,2,1,3,1,4.20
20,2021-08-01,0,0,6.61,0,0,1.0,3,3,3,1,0,3,1.78
21,August,0,0,27.00,0,0,1.0,3,3,3,1,0,3,3.00
