,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,1,0,5.40,1.2,3,1,0,0,2,1.80
1,2020-07-28,0,0,3.38,1.0,0,0,0,0,3,1.13
2,2020-07-31,0,0,2.45,1.0,1,0,0,1,2,1.36
3,July,1,0,2.45,3.2,4,1,0,1,7,1.36
4,2020-08-08,0,0,1.93,1.0,0,0,0,1,0,1.29
5,2020-08-10,0,0,1.59,1.0,0,0,0,0,1,1.06
6,2020-08-12,0,0,1.35,1.0,1,0,0,0,1,1.05
7,2020-08-15,0,0,4.50,1.1,5,3,0,0,1,1.50
8,2020-08-16,0,0,4.00,1.0,0,0,0,1,1,1.44
9,2020-08-25,0,0,3.60,1.0,1,0,0,0,1,1.40
10,2020-08-30,0,0,4.22,0.2,2,1,0,0,0,1.50
11,August,0,0,5.14,7.0,9,4,0,2,5,1.57
12,2020-09-01,0,0,3.65,1.2,2,0,0,0,2,1.46
13,2020-09-05,0,0,3.38,1.0,0,0,0,0,0,1.35
14,2020-09-13,1,0,2.93,2.0,0,0,0,0,1,1.17
15,2020-09-14,0,0,2.76,1.0,1,0,0,0,2,1.16
16,2020-09-16,0,0,2.60,1.0,0,0,0,0,0,1.10
17,2020-09-20,0,0,2.95,1.0,1,1,1,0,1,1.09
18,September,1,0,1.17,7.2,4,1,1,0,6,0.52
