,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,3.60,0,0,5.0,5,3,2,0,3,4,1.60
1,2021-04-10,1,0,3.27,1,0,6.0,8,2,2,0,1,2,1.55
2,2021-04-21,0,0,2.84,0,0,1.2,0,0,0,0,2,1,1.50
3,2021-04-22,0,0,4.15,0,0,0.1,2,2,2,1,0,0,1.62
4,2021-04-28,0,1,4.76,1,0,4.0,6,3,3,0,0,0,1.59
5,April,1,1,4.76,2,0,17.0,21,10,9,1,6,7,1.59
6,2021-05-04,0,0,4.91,1,0,5.0,5,3,3,1,2,4,1.55
7,2021-05-09,0,1,4.85,1,0,4.0,4,2,2,0,1,1,1.50
8,2021-05-14,0,1,6.83,1,0,3.0,8,8,8,2,2,0,1.69
9,2021-05-21,0,0,6.68,0,0,2.0,1,1,1,1,0,2,1.61
10,2021-05-25,0,0,6.35,0,0,3.0,5,1,1,0,0,2,1.62
11,2021-05-28,0,0,6.00,0,0,2.0,0,0,0,0,0,1,1.53
12,2021-05-30,0,0,5.54,0,1,3.0,4,0,0,0,1,4,1.54
13,May,0,2,6.14,3,1,22.0,27,15,15,4,6,14,1.50
14,2021-06-02,0,0,5.36,0,0,3.0,6,1,1,0,0,0,1.57
15,2021-06-06,0,0,5.44,0,0,1.0,2,1,1,1,1,0,1.60
16,2021-06-11,0,0,5.36,0,0,0.2,0,0,0,0,1,0,1.60
17,2021-06-13,0,0,5.21,0,0,4.2,4,2,2,0,0,5,1.53
18,2021-06-17,0,0,5.47,0,0,4.1,7,4,4,0,1,2,1.56
19,2021-06-22,0,0,5.43,0,0,2.0,2,1,1,1,0,3,1.54
20,2021-06-25,0,0,5.71,0,0,3.2,3,4,4,3,0,1,1.49
21,2021-06-30,0,1,6.02,1,0,3.0,7,4,4,0,0,1,1.53
22,June,0,1,6.85,1,0,22.1,31,17,17,5,3,12,1.52
23,2021-07-04,0,0,5.83,0,0,2.0,0,0,0,0,0,2,1.48
24,2021-07-08,0,0,6.20,0,0,2.0,5,4,4,0,0,1,1.52
25,2021-07-23,0,0,6.11,0,0,1.0,1,0,0,0,0,0,1.51
26,2021-07-25,0,0,6.01,0,0,1.0,1,0,0,0,0,0,1.50
27,July,0,0,6.00,0,0,6.0,7,4,4,0,0,3,1.17
