,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-22,0,1,9.64,1,0,4.2,5,5,5,2,1,1,1.29
1,2018-04-27,0,1,10.24,1,0,5.0,9,6,6,5,0,5,1.55
2,April,0,2,10.24,2,0,9.2,14,11,11,7,1,6,1.55
3,2018-08-12,0,0,6.75,1,0,5.0,4,0,0,0,0,3,1.30
4,2018-08-18,0,0,5.49,1,0,5.0,3,1,1,0,4,3,1.32
5,2018-08-24,1,0,4.56,1,0,6.0,6,3,1,0,1,6,1.29
6,2018-08-29,0,1,6.28,1,0,3.0,9,7,7,2,1,2,1.50
7,August,1,1,4.26,4,0,19.0,22,11,9,2,6,14,1.47
8,2018-09-03,1,0,5.56,1,0,5.1,2,1,1,1,0,5,1.32
9,2018-09-09,0,0,5.31,1,0,5.0,6,2,2,0,2,4,1.36
10,2018-09-15,0,0,5.65,1,0,4.0,4,4,4,3,1,2,1.35
11,2018-09-21,0,1,6.50,1,0,2.2,4,6,6,1,2,2,1.40
12,September,1,1,6.88,4,0,17.0,16,13,13,5,5,13,1.24
