,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-29,0,0,9.00,1.0,1,1,1,0,1,1.00
1,2018-03-30,0,0,4.50,1.0,0,0,0,0,2,0.50
2,March,0,0,4.50,2.0,1,1,1,0,3,0.50
3,2018-04-01,1,0,3.00,1.0,0,0,0,1,1,0.67
4,2018-04-03,0,0,4.50,1.0,1,1,1,0,2,0.75
5,2018-04-07,0,0,3.60,1.0,0,0,0,0,0,0.60
6,2018-04-08,0,0,3.18,0.2,0,0,0,1,1,0.71
7,2018-04-11,0,0,2.70,1.0,0,0,0,0,1,0.60
8,2018-04-13,0,0,2.35,1.0,0,0,0,0,1,0.52
9,2018-04-17,1,0,2.08,1.0,1,0,0,0,0,0.58
10,2018-04-19,0,0,2.79,1.0,1,1,1,1,0,0.72
11,2018-04-21,0,0,2.53,1.0,1,0,0,2,2,0.94
12,2018-04-24,1,0,2.31,1.0,0,0,0,1,0,0.94
13,2018-04-25,0,0,2.13,1.0,0,0,0,1,1,0.95
14,2018-04-27,0,0,2.03,0.2,0,0,0,1,0,0.98
15,2018-04-30,0,0,1.88,1.0,0,0,0,0,3,0.91
16,April,3,0,1.46,12.1,4,2,2,8,12,0.97
17,2018-05-01,1,0,1.76,1.0,0,0,0,0,0,0.85
18,2018-05-03,0,0,1.65,1.0,1,0,0,1,2,0.92
19,2018-05-05,0,0,1.56,1.0,1,0,0,0,1,0.92
20,2018-05-06,0,0,1.47,1.0,1,0,0,0,2,0.93
21,2018-05-09,0,0,1.40,1.0,1,0,0,0,2,0.93
22,2018-05-11,0,0,1.33,1.0,0,0,0,0,2,0.89
23,2018-05-13,0,0,1.23,1.2,2,0,0,1,0,0.95
24,2018-05-17,0,0,1.17,1.0,1,0,0,1,2,1.00
25,2018-05-19,0,1,1.90,0.2,2,2,1,1,1,1.10
26,2018-05-22,0,0,1.82,1.0,0,0,0,0,1,1.05
27,2018-05-23,0,1,3.24,0.1,2,4,0,3,0,1.24
28,2018-05-25,0,0,3.46,1.0,2,1,0,0,1,1.27
29,2018-05-29,0,0,3.33,1.0,1,0,0,0,0,1.26
30,May,1,2,4.97,12.2,14,7,1,7,14,1.66
31,2018-06-01,0,0,3.54,1.0,1,1,1,0,1,1.25
32,2018-06-03,0,0,3.41,1.0,1,0,0,0,2,1.24
33,2018-06-06,0,0,3.34,0.2,1,0,0,0,1,1.25
34,2018-06-07,0,0,3.52,1.0,1,1,1,0,3,1.24
35,2018-06-09,0,0,3.45,0.2,0,0,0,1,2,1.24
36,2018-06-12,0,0,3.34,1.0,0,0,0,0,0,1.21
37,2018-06-16,0,0,3.24,1.0,0,0,0,0,1,1.17
38,2018-06-17,0,0,3.44,0.2,2,1,0,0,2,1.21
39,2018-06-22,0,0,3.34,1.0,0,0,0,0,0,1.17
40,2018-06-23,0,0,3.22,1.1,1,0,0,0,0,1.16
41,2018-06-24,0,0,3.13,1.0,1,0,0,0,0,1.15
42,2018-06-27,0,0,3.29,1.0,1,1,1,0,3,1.15
43,2018-06-29,0,0,3.20,1.0,1,0,0,0,2,1.14
44,June,0,0,2.92,12.1,10,4,3,1,17,0.89
45,2018-07-02,0,0,3.12,1.0,1,0,0,0,1,1.14
46,2018-07-03,0,0,3.10,0.1,0,0,0,0,0,1.13
47,2018-07-06,0,0,3.02,1.0,0,0,0,0,0,1.10
48,2018-07-08,0,1,3.16,1.0,1,1,0,0,2,1.10
49,2018-07-10,0,0,3.09,1.0,0,0,0,0,2,1.08
50,2018-07-13,0,0,3.02,1.0,1,0,0,0,2,1.07
51,2018-07-14,0,0,3.15,1.0,2,1,0,0,1,1.09
52,2018-07-20,0,0,3.69,0.2,3,3,2,0,1,1.14
53,2018-07-22,0,0,3.61,1.0,0,0,0,0,1,1.12
54,2018-07-25,0,0,3.54,1.0,1,0,0,1,1,1.14
55,2018-07-28,0,0,3.81,1.1,3,2,1,0,2,1.17
56,2018-07-31,0,0,3.73,1.0,0,0,0,0,0,1.14
57,July,0,1,5.56,11.1,12,7,3,1,13,1.15
58,2018-08-02,0,0,4.01,1.0,3,2,1,1,1,1.20
59,2018-08-07,0,0,3.93,1.0,0,0,0,0,2,1.18
60,2018-08-09,0,0,3.86,1.0,0,0,0,0,1,1.16
61,2018-08-11,0,0,3.79,1.0,1,0,0,0,1,1.15
62,2018-08-12,0,0,3.76,0.1,0,0,0,0,0,1.15
63,2018-08-14,0,0,3.70,1.0,1,0,0,0,2,1.14
64,2018-08-19,0,0,3.63,1.0,1,0,0,0,0,1.14
65,2018-08-20,0,0,3.57,1.0,0,0,0,0,1,1.12
66,2018-08-24,0,0,3.51,1.0,1,0,0,0,2,1.12
67,2018-08-26,0,0,3.94,0.1,2,3,1,1,0,1.16
68,2018-08-29,0,0,3.88,1.0,0,0,0,0,1,1.14
69,August,0,0,4.66,9.2,9,5,2,2,11,1.14
70,2018-09-03,0,0,3.82,1.0,1,0,0,0,3,1.14
71,2018-09-07,0,0,3.79,0.1,0,0,0,0,1,1.14
72,2018-09-08,0,0,3.73,1.0,2,0,0,0,3,1.15
73,2018-09-12,0,0,3.68,1.0,1,0,0,2,0,1.18
74,2018-09-15,0,0,3.90,1.0,1,2,1,2,2,1.21
75,2018-09-18,0,0,3.84,1.0,1,0,0,0,1,1.20
76,2018-09-22,0,0,3.78,1.0,1,0,0,0,2,1.20
77,2018-09-24,0,0,3.72,1.0,0,0,0,0,1,1.18
78,2018-09-26,0,0,3.67,1.0,0,0,0,0,2,1.17
79,September,0,0,2.16,8.1,7,2,1,4,15,1.32
