,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-06-26,0,1,9.00,4.0,6,4,1,0,3,1.50
1,June,0,1,9.00,4.0,6,4,1,0,3,1.50
2,2019-07-30,0,0,5.63,4.0,3,1,0,0,3,1.13
3,July,0,0,2.25,4.0,3,1,0,0,3,0.75
4,2019-08-05,1,0,3.21,6.0,2,0,0,1,7,0.86
5,2019-08-18,0,0,3.00,4.0,5,1,0,0,2,0.94
6,2019-08-24,1,0,2.74,5.0,2,1,1,2,2,0.91
7,2019-08-30,0,0,2.89,5.0,3,2,1,3,5,0.96
8,August,2,0,1.80,20.0,12,4,2,6,16,0.90
9,2019-09-07,0,1,2.81,4.0,2,1,0,4,5,1.03
10,2019-09-12,1,0,2.83,3.0,2,1,1,0,4,1.00
11,2019-09-18,0,0,3.16,2.0,1,2,0,3,2,1.05
12,2019-09-24,1,0,3.00,2.0,0,0,0,0,3,1.00
13,2019-09-27,0,0,2.93,1.0,0,0,0,2,1,1.03
14,September,2,1,3.00,12.0,5,4,1,9,15,1.17
