,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-09-01,0,0,0.00,0,0,1.0,2,0,0,0,0,1,2.00
1,2019-09-04,0,0,0.00,0,0,1.0,0,0,0,0,1,0,1.50
2,2019-09-06,0,0,13.50,0,0,0.0,2,3,3,0,1,0,3.00
3,2019-09-11,0,0,9.00,0,0,1.0,0,0,0,0,0,1,2.00
4,2019-09-14,1,0,5.40,0,0,2.0,0,0,0,0,0,3,1.20
5,2019-09-18,0,0,5.68,0,0,1.1,1,1,1,1,0,1,1.11
6,2019-09-20,0,0,4.91,0,0,1.0,3,0,0,0,0,0,1.36
7,2019-09-22,0,0,4.32,0,0,1.0,0,0,0,0,0,3,1.20
8,2019-09-26,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.07
9,2019-09-29,0,1,4.66,0,0,0.1,2,1,1,0,0,0,1.24
10,September,1,1,4.66,0,0,9.2,10,5,5,1,2,10,1.24
