,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-27,1,0,0.00,1.1,1,0,0,1,2,1.50
1,July,1,0,0.00,1.1,1,0,0,1,2,1.50
2,2020-08-05,0,0,0.00,0.2,0,0,0,0,2,1.00
3,2020-08-07,0,0,0.00,1.0,0,0,0,1,2,1.00
4,2020-08-09,0,0,0.00,1.0,0,0,0,0,3,0.75
5,2020-08-12,0,0,0.00,1.0,0,0,0,0,2,0.60
6,2020-08-14,0,0,0.00,1.0,0,0,0,1,2,0.67
7,2020-08-15,0,0,0.00,0.1,1,0,0,2,1,1.11
8,2020-08-19,0,0,0.00,1.1,0,0,0,1,0,1.04
9,2020-08-21,0,0,2.35,0.0,2,2,0,2,0,1.57
10,2020-08-23,0,1,3.24,0.2,2,1,0,0,0,1.68
11,2020-08-29,0,0,2.89,1.0,1,0,0,0,0,1.61
12,2020-08-31,0,0,2.79,0.1,2,0,0,0,1,1.76
13,August,0,1,3.24,8.1,8,3,0,7,13,1.80
14,2020-09-03,0,0,2.61,0.2,0,0,0,1,1,1.74
15,2020-09-06,0,0,2.53,0.1,0,0,0,0,0,1.69
16,2020-09-09,0,0,2.38,0.2,0,0,0,1,1,1.68
17,2020-09-11,0,0,2.19,1.0,0,0,0,1,1,1.62
18,2020-09-15,0,0,3.38,1.0,2,2,1,0,1,1.65
19,2020-09-18,0,0,3.14,1.0,0,0,0,1,1,1.60
20,2020-09-19,0,0,2.93,1.0,0,0,0,0,0,1.50
21,2020-09-22,0,0,2.81,0.2,0,0,0,0,0,1.44
22,2020-09-25,0,0,2.70,0.2,1,0,0,0,1,1.44
23,September,0,0,2.57,7.0,3,2,1,4,6,1.00
