,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-06-08,0,0,0.00,2.0,1,0,0,2,0,1.50
1,June,0,0,0.00,2.0,1,0,0,2,0,1.50
2,2019-07-03,0,0,0.00,2.2,4,0,0,0,3,1.50
3,2019-07-13,0,0,1.80,0.1,2,1,0,1,1,2.00
4,2019-07-14,0,0,1.50,1.0,0,0,0,1,2,1.83
5,2019-07-16,0,0,1.35,0.2,0,0,0,0,0,1.65
6,2019-07-17,0,0,3.12,2.0,3,2,0,1,2,1.73
7,2019-07-20,0,0,3.72,1.0,2,1,1,0,0,1.76
8,2019-07-22,0,0,4.50,0.1,2,1,1,0,1,1.90
9,2019-07-30,0,0,3.86,1.2,1,0,0,1,4,1.80
10,July,0,0,4.66,9.2,14,5,2,4,13,1.86
11,2019-08-19,0,0,3.55,1.0,0,0,0,0,1,1.66
12,2019-08-20,0,0,3.94,3.1,2,2,1,3,4,1.63
13,August,0,0,4.15,4.1,2,2,1,3,5,1.15
