,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-27,1,0,2.70,0,0,3.1,4,2,1,0,0,4,1.20
1,2020-07-31,1,0,1.69,0,0,2.0,0,0,0,0,3,2,1.31
2,July,2,0,1.69,0,0,5.1,4,2,1,0,3,6,1.31
3,2020-08-06,0,0,0.87,1,0,5.0,2,0,0,0,3,1,1.16
4,2020-08-11,0,0,1.76,1,0,5.0,6,2,2,1,1,4,1.24
5,2020-08-17,1,0,1.69,1,0,6.0,1,1,1,1,4,4,1.13
6,2020-08-22,0,1,4.37,1,0,1.1,5,7,7,4,1,2,1.32
7,2020-08-25,0,1,5.40,1,0,0.2,3,4,3,0,3,0,1.54
8,August,1,2,6.50,5,0,18.0,17,14,13,6,12,11,1.61
9,2020-09-05,0,0,6.00,1,0,3.2,7,4,4,2,0,5,1.59
10,2020-09-10,0,0,5.79,0,0,1.0,2,0,0,0,0,0,1.61
11,2020-09-21,0,0,6.21,0,0,1.0,3,2,2,0,1,1,1.69
12,2020-09-24,0,0,6.00,0,0,1.0,1,0,0,0,0,0,1.67
13,2020-09-26,0,1,6.75,0,0,2.0,5,4,4,1,1,3,1.75
14,September,0,1,10.38,1,0,8.2,18,10,10,3,2,9,2.31
