,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-05-30,0,0,2.45,3.2,3,1,0,4,3,1.91
1,May,0,0,2.45,3.2,3,1,0,4,3,1.91
2,2021-06-04,0,0,1.59,2.0,1,0,0,0,4,1.41
3,2021-06-12,0,0,1.93,3.2,4,1,0,1,6,1.39
4,2021-06-19,0,0,1.46,3.0,1,0,0,1,3,1.22
5,2021-06-24,0,0,1.20,2.2,1,0,0,2,5,1.20
6,2021-06-28,0,0,1.13,1.0,0,0,0,0,1,1.13
7,2021-06-29,0,0,1.02,1.2,1,0,0,0,3,1.08
8,June,0,0,0.64,14.0,8,1,0,4,22,0.86
9,2021-07-04,0,0,1.29,3.1,2,1,0,0,4,1.00
10,2021-07-09,0,0,1.05,4.2,2,0,0,2,2,0.97
11,2021-07-23,0,0,1.95,2.0,3,3,1,0,3,1.01
12,2021-07-28,0,0,1.93,5.0,3,1,0,0,5,0.95
13,July,0,0,3.00,15.0,10,5,1,2,14,0.80
14,2021-08-05,0,0,2.15,5.0,5,2,1,3,2,1.04
15,2021-08-10,0,1,2.70,5.2,7,4,2,0,5,1.06
16,2021-08-15,1,0,2.55,6.0,7,1,1,1,7,1.09
17,2021-08-20,1,0,2.56,7.0,4,2,1,2,7,1.07
18,2021-08-28,0,1,2.77,5.1,4,3,1,3,4,1.09
19,August,2,2,3.72,29.0,27,12,6,9,25,1.24
20,2021-09-03,0,0,2.67,5.2,4,1,1,2,7,1.08
21,2021-09-09,0,0,2.70,6.0,6,2,2,0,5,1.08
22,2021-09-15,0,0,2.60,6.1,3,1,1,2,11,1.05
23,2021-09-20,0,0,2.79,4.1,5,3,1,2,7,1.08
24,2021-09-25,0,0,2.85,4.1,4,2,1,0,4,1.08
25,September,0,0,3.04,26.2,22,9,6,6,34,1.05
26,2021-10-01,0,1,2.90,4.2,5,2,1,0,5,1.08
27,October,0,1,3.86,4.2,5,2,1,0,5,1.07
