,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-25,0,0,3.86,0,0,4.2,2,2,2,1,0,4,0.43
1,April,0,0,3.86,0,0,4.2,2,2,2,1,0,4,0.43
2,2018-06-29,0,1,9.82,1,0,2.2,6,6,6,2,2,1,1.36
3,June,0,1,20.25,1,0,2.2,6,6,6,2,2,1,3.00
4,2018-07-04,0,0,7.94,1,0,4.0,5,2,2,1,1,2,1.41
5,2018-07-09,0,1,6.75,1,0,6.0,1,3,3,0,3,7,1.15
6,2018-07-15,0,0,5.64,1,0,5.0,2,1,1,0,0,1,0.99
7,2018-07-25,1,0,5.27,1,0,5.0,3,2,2,1,2,4,0.99
8,July,1,1,3.60,4,0,20.0,11,8,8,2,6,14,0.85
9,2018-08-05,0,0,5.13,1,0,6.0,8,3,3,2,0,4,1.05
10,2018-08-11,0,0,5.03,1,0,6.0,6,3,3,0,1,3,1.07
11,2018-08-16,1,0,5.16,1,0,6.0,9,4,4,4,1,2,1.15
12,2018-08-21,1,0,4.84,0,0,3.0,1,0,0,0,0,1,1.10
13,2018-08-26,0,0,5.84,0,0,1.0,6,6,6,1,1,0,1.22
14,2018-08-29,0,0,5.76,0,0,0.2,0,0,0,0,1,1,1.22
15,August,2,0,6.35,3,0,22.2,30,16,16,7,4,11,1.50
16,2018-09-04,0,0,6.66,0,0,0.0,4,5,5,0,1,0,1.32
17,2018-09-09,0,0,6.62,1,0,3.0,5,2,2,1,1,4,1.36
18,2018-09-15,0,0,6.31,1,0,2.2,3,1,0,0,1,3,1.37
19,2018-09-22,0,1,6.08,1,0,5.0,4,2,2,1,2,4,1.35
20,2018-09-28,0,0,5.85,1,0,4.0,4,1,1,0,3,4,1.38
21,September,0,1,6.14,4,0,14.2,20,11,10,2,8,15,1.91
