,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0,1,1.0,0,0,0,0,1,2,1.00
1,2021-04-06,0,0,0.00,0,0,0.1,0,0,0,0,0,1,0.75
2,2021-04-08,0,0,0.00,0,0,1.0,0,0,0,0,0,0,0.43
3,2021-04-12,0,0,0.00,0,0,1.0,1,0,0,0,0,1,0.60
4,2021-04-13,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.46
5,2021-04-18,1,0,0.00,0,0,2.0,0,0,0,0,0,2,0.32
6,2021-04-21,0,0,0.00,0,1,1.0,0,0,0,0,0,0,0.27
7,2021-04-22,0,0,0.00,0,1,1.0,0,0,0,0,0,1,0.24
8,2021-04-24,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.21
9,2021-04-27,0,0,0.00,0,1,1.0,0,0,0,0,0,1,0.19
10,April,1,0,0.00,0,4,10.1,1,0,0,0,1,10,0.19
11,2021-05-02,0,0,0.00,0,0,1.0,0,0,0,0,0,0,0.18
12,2021-05-04,0,0,0.00,0,1,1.0,0,0,0,0,0,0,0.16
13,2021-05-09,0,0,0.69,0,1,0.2,2,1,1,0,0,1,0.31
14,2021-05-11,0,0,0.64,0,0,1.0,1,0,0,0,0,1,0.36
15,2021-05-12,0,0,0.60,0,0,1.0,1,0,0,0,0,0,0.40
16,2021-05-14,0,0,0.56,0,0,1.0,0,0,0,0,0,1,0.38
17,2021-05-15,1,0,0.53,0,0,1.0,1,0,0,0,0,1,0.41
18,2021-05-20,1,0,0.47,0,0,2.0,0,0,0,0,0,1,0.37
19,2021-05-25,0,0,0.45,0,0,1.0,1,0,0,0,0,1,0.40
20,2021-05-27,0,0,0.86,0,0,1.0,2,1,1,0,0,0,0.48
21,2021-05-30,0,1,1.61,0,0,1.1,2,2,2,0,1,1,0.58
22,May,2,1,3.00,0,2,12.0,10,4,4,0,1,7,0.92
23,2021-06-03,0,0,1.54,0,1,1.0,1,0,0,0,0,0,0.60
24,2021-06-05,0,0,1.85,0,0,1.0,2,1,1,0,1,2,0.70
25,2021-06-12,0,0,1.78,0,0,1.0,1,0,0,0,0,1,0.71
26,2021-06-16,0,0,1.71,0,0,1.0,0,0,0,0,0,0,0.68
27,2021-06-18,0,0,1.65,0,1,1.0,2,0,0,0,0,2,0.73
28,2021-06-19,0,0,1.91,0,0,1.0,1,1,1,1,0,2,0.74
29,2021-06-22,0,0,1.84,0,1,1.0,0,0,0,0,0,1,0.72
