,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-25,0,0,0.00,0,0,1.0,1,0,0,0,0,2,1.00
1,2020-07-28,0,0,0.00,0,0,2.1,1,0,0,0,0,3,0.60
2,July,0,0,0.00,0,0,3.1,2,0,0,0,0,5,0.60
3,2020-08-01,1,0,0.00,0,0,2.1,0,0,0,0,0,3,0.35
4,2020-08-04,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.30
5,2020-08-05,0,0,0.00,0,0,1.1,0,0,0,0,0,2,0.25
6,2020-08-09,0,0,0.00,0,0,1.0,0,0,0,0,1,1,0.33
7,2020-08-11,0,0,0.00,0,0,1.0,0,0,0,0,1,1,0.40
8,2020-08-12,0,0,1.59,0,0,1.1,4,2,2,0,1,3,0.79
9,2020-08-18,0,0,2.35,1,0,4.0,6,2,2,0,1,2,1.04
10,2020-08-23,0,1,3.93,1,0,3.0,6,4,4,3,0,5,1.20
11,2020-08-29,0,1,4.37,1,0,4.1,5,4,3,1,2,1,1.28
12,August,1,2,5.12,3,0,19.1,21,12,11,4,6,19,1.40
13,2020-09-06,1,0,3.77,1,0,6.0,3,1,1,0,0,2,1.12
14,2020-09-11,0,0,4.68,1,0,4.0,7,5,5,0,1,2,1.22
15,2020-09-16,0,0,4.84,0,0,2.2,3,2,2,0,0,3,1.22
16,2020-09-22,0,0,4.82,0,0,2.0,3,1,1,1,0,2,1.23
17,2020-09-24,0,0,4.66,0,0,1.1,0,0,0,0,1,1,1.22
18,2020-09-27,0,0,4.76,0,0,1.0,1,1,1,1,0,2,1.21
19,September,1,0,5.29,2,0,17.0,17,10,10,2,2,12,1.12
