,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-13,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.00
1,2018-04-16,0,0,0.00,0,0,1.0,1,0,0,0,1,1,1.00
2,2018-04-18,0,0,0.00,0,0,1.0,0,0,0,0,0,2,0.67
3,2018-04-21,0,0,0.00,0,0,0.2,0,0,0,0,0,2,0.55
4,2018-04-22,0,0,0.00,0,0,1.0,1,0,0,0,0,1,0.64
5,2018-04-25,0,0,1.80,0,0,0.1,2,1,1,1,0,1,1.00
6,2018-04-27,0,0,1.69,0,0,0.1,0,0,0,0,0,1,0.94
7,2018-04-30,0,0,1.42,0,0,1.0,1,0,0,0,0,1,0.95
8,April,0,0,1.42,0,0,6.1,5,1,1,1,1,10,0.95
9,2018-05-02,0,0,2.35,0,0,1.1,2,1,1,0,0,2,1.04
10,2018-05-05,0,0,3.24,0,0,0.2,1,2,1,0,3,1,1.44
11,2018-05-11,0,0,2.89,0,0,1.0,1,0,0,0,0,0,1.39
12,2018-05-15,0,0,2.61,0,0,1.0,1,0,0,0,0,1,1.35
13,2018-05-18,0,0,2.19,0,0,2.0,0,0,0,0,2,2,1.30
14,2018-05-23,0,0,2.03,0,1,1.0,2,0,0,0,1,1,1.43
15,2018-05-25,0,0,1.88,0,0,1.0,1,0,0,0,0,0,1.40
16,2018-05-26,0,0,1.76,0,0,1.0,1,0,0,0,0,2,1.37
17,2018-05-28,0,0,2.16,0,0,1.1,2,2,1,0,1,0,1.44
18,2018-05-30,0,0,2.04,0,0,1.0,0,0,0,0,0,1,1.36
19,2018-05-31,0,0,1.93,0,0,1.0,0,0,0,0,0,0,1.29
20,May,0,0,2.19,0,1,12.1,11,5,3,0,7,10,1.46
21,2018-06-02,0,0,1.83,0,0,1.0,0,0,0,0,1,0,1.27
22,2018-06-06,0,0,2.66,0,0,0.2,1,2,2,0,2,0,1.38
23,2018-06-09,0,0,2.61,0,0,0.1,1,0,0,0,1,0,1.45
24,2018-06-10,0,0,2.49,0,0,1.0,0,0,0,0,0,1,1.38
25,2018-06-11,0,1,3.27,0,0,0.1,1,2,2,0,1,0,1.45
26,2018-06-15,0,0,3.13,0,0,1.0,0,0,0,0,0,2,1.39
27,2018-06-18,0,0,3.00,0,0,1.0,0,0,0,0,0,1,1.33
28,2018-06-19,0,0,2.88,0,0,1.0,0,0,0,0,0,0,1.28
29,2018-06-22,0,0,2.77,0,0,1.0,1,0,0,0,0,2,1.27
30,2018-06-25,0,0,2.67,0,0,1.0,1,0,0,0,1,2,1.30
31,2018-06-26,0,0,2.57,0,0,1.0,1,0,0,0,0,1,1.29
32,2018-06-29,0,0,2.51,0,0,0.2,1,0,0,0,0,1,1.29
33,June,0,1,3.60,0,0,10.0,7,4,4,0,6,10,1.30
34,2018-07-01,1,0,2.40,0,0,1.1,0,0,0,0,2,2,1.30
35,2018-07-04,0,0,2.32,0,0,1.0,0,0,0,0,0,1,1.26
36,2018-07-07,0,0,2.25,0,0,1.0,2,0,0,0,0,0,1.28
37,2018-07-08,0,0,2.18,0,0,1.0,0,0,0,0,0,2,1.24
38,2018-07-11,0,0,2.12,0,0,1.0,0,0,0,0,0,0,1.21
39,2018-07-13,0,0,2.04,0,1,1.1,2,0,0,0,0,1,1.22
40,2018-07-14,0,0,1.98,0,0,1.0,1,0,0,0,0,1,1.21
41,2018-07-21,0,0,1.93,0,0,1.0,0,0,0,0,0,2,1.18
42,2018-07-25,0,0,2.13,0,0,0.2,0,1,1,0,1,1,1.18
43,2018-07-27,0,0,2.08,0,0,1.0,1,0,0,0,0,1,1.18
44,2018-07-28,0,0,2.03,0,0,1.0,0,0,0,0,0,3,1.15
45,2018-07-31,0,0,1.98,0,0,1.0,0,0,0,0,1,0,1.15
46,July,1,0,0.73,0,1,12.1,6,1,1,0,4,14,0.81
47,2018-08-03,1,0,2.14,0,0,1.0,2,1,1,0,0,0,1.17
48,2018-08-05,0,0,2.09,0,0,1.0,0,0,0,0,0,1,1.14
49,2018-08-08,0,0,2.27,0,0,0.2,2,1,1,0,0,1,1.17
50,2018-08-10,0,0,2.42,0,0,1.0,1,1,1,0,1,1,1.19
51,2018-08-15,0,0,2.36,0,0,1.0,0,0,0,0,1,3,1.18
52,2018-08-17,0,0,2.31,0,0,1.0,2,0,0,0,0,0,1.20
53,2018-08-18,0,0,2.27,0,0,1.0,1,0,0,0,0,1,1.20
54,2018-08-20,0,0,2.22,0,0,1.0,1,0,0,0,0,0,1.19
55,2018-08-22,0,1,2.40,0,0,0.0,1,1,1,0,2,0,1.25
56,2018-08-26,0,0,2.36,0,0,1.0,0,0,0,0,0,1,1.23
57,2018-08-28,0,0,2.49,0,0,1.0,2,1,1,0,0,2,1.24
58,August,1,1,4.66,0,0,9.2,12,5,5,0,4,10,1.66
59,2018-09-01,0,0,2.45,0,0,0.2,1,0,0,0,0,1,1.25
60,2018-09-03,0,0,2.58,0,0,1.0,2,1,1,1,0,1,1.26
61,2018-09-04,0,0,2.70,0,0,1.0,1,1,1,1,0,1,1.26
62,2018-09-10,0,0,2.65,0,0,1.0,0,0,0,0,0,0,1.23
63,2018-09-15,0,0,2.60,0,0,1.0,0,0,0,0,1,1,1.23
64,2018-09-16,0,0,2.56,0,0,1.0,0,0,0,0,0,0,1.21
65,2018-09-18,1,0,2.51,0,0,1.0,0,0,0,0,0,1,1.19
66,2018-09-22,0,0,2.47,0,0,1.0,0,0,0,0,0,2,1.17
67,2018-09-26,0,0,2.43,0,0,1.0,0,0,0,0,0,1,1.15
68,2018-09-29,0,0,2.39,0,0,1.0,0,0,0,0,0,3,1.13
69,September,1,0,1.86,0,0,9.2,4,2,2,2,1,11,0.52
