,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-30,0,0,1.50,1,0,6.0,1,1,1,1,2,11,0.50
1,March,0,0,1.50,1,0,6.0,1,1,1,1,2,11,0.50
2,2019-04-05,0,1,6.75,1,0,0.2,2,5,4,0,3,1,1.20
3,2019-04-10,0,1,6.35,1,0,4.2,1,3,3,0,4,3,1.15
4,2019-04-17,1,0,4.76,1,0,5.2,6,1,1,0,1,6,1.18
5,2019-04-22,1,0,4.37,1,0,5.2,8,2,2,1,0,2,1.24
6,2019-04-29,1,0,3.34,1,0,7.0,4,0,0,0,1,7,1.11
7,April,3,2,3.80,5,0,23.2,21,11,10,1,9,19,1.27
8,2019-05-04,1,0,2.78,1,0,6.0,2,0,0,0,4,8,1.09
9,2019-05-10,1,0,2.32,1,0,7.0,1,0,0,0,0,5,0.94
10,2019-05-15,1,0,2.63,1,0,5.1,9,3,3,2,2,3,1.06
11,2019-05-20,0,0,2.38,1,0,5.0,3,0,0,0,2,6,1.06
12,2019-05-26,1,0,2.16,1,0,5.1,1,0,0,0,1,9,0.99
13,May,4,0,0.94,5,0,28.2,16,3,3,2,9,31,0.87
14,2019-06-02,1,0,1.96,1,0,6.0,3,0,0,0,1,9,0.96
15,2019-06-09,1,0,1.92,1,0,6.0,5,1,1,0,1,8,0.97
16,2019-06-15,1,0,2.24,1,0,6.0,7,4,4,2,2,7,1.01
17,2019-06-20,0,1,2.58,1,0,4.0,8,4,4,0,1,2,1.07
18,2019-06-26,0,0,2.73,1,0,5.1,4,3,3,2,2,7,1.07
19,June,3,1,3.95,5,0,27.1,27,12,12,4,7,33,1.24
20,2019-07-02,0,1,3.15,1,0,3.0,4,6,5,2,3,2,1.12
21,2019-07-13,1,0,3.06,1,0,5.1,3,1,1,1,2,2,1.11
22,2019-07-19,0,0,3.18,1,0,5.0,6,3,3,1,2,3,1.13
23,2019-07-24,0,1,3.84,1,0,4.0,10,9,9,2,2,7,1.20
24,2019-07-30,1,0,3.73,1,0,5.2,4,1,1,0,1,5,1.19
25,July,2,2,7.43,5,0,23.0,27,20,19,6,10,19,1.61
26,2019-08-05,0,0,3.61,1,0,6.0,5,1,1,1,3,7,1.19
27,2019-08-10,1,0,3.44,1,0,5.2,6,0,0,0,4,6,1.22
28,2019-08-16,0,0,3.50,1,0,5.2,5,3,3,0,2,5,1.22
29,2019-08-21,0,1,3.57,1,0,5.0,8,4,3,0,1,6,1.24
30,2019-08-28,1,0,3.55,1,0,6.0,5,2,2,0,2,8,1.24
31,August,2,1,2.86,5,0,28.1,29,10,9,1,12,32,1.45
32,2019-09-02,0,0,3.61,1,0,5.0,5,3,3,1,0,7,1.23
33,2019-09-07,0,0,3.60,1,0,5.1,4,2,2,0,2,10,1.23
34,2019-09-18,0,1,3.59,1,0,5.2,7,2,2,0,1,9,1.24
35,2019-09-24,1,0,3.51,1,0,6.0,2,1,1,0,1,7,1.21
36,September,1,1,3.27,4,0,22.0,18,8,8,1,4,33,1.00
