,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-01,0,1,6.75,1,0,4.0,4,3,3,2,3,4,1.75
1,2018-04-07,0,0,3.00,1,0,5.0,3,1,0,0,2,8,1.33
2,2018-04-13,1,0,3.77,1,0,5.1,3,4,3,2,2,5,1.19
3,2018-04-18,0,0,4.42,1,0,4.0,3,3,3,1,1,6,1.15
4,2018-04-25,0,1,4.98,1,0,3.1,5,7,3,0,2,3,1.29
5,April,1,2,4.98,5,0,21.2,18,18,12,5,10,26,1.29
6,2018-05-05,0,1,4.23,1,0,6.0,3,1,1,1,1,5,1.16
7,2018-05-11,0,0,3.86,1,0,5.0,5,1,1,1,4,3,1.26
8,2018-05-19,0,0,4.42,1,0,4.0,6,4,4,2,1,2,1.31
9,2018-05-24,1,0,3.80,1,0,6.0,4,0,0,0,3,3,1.29
10,2018-05-29,0,0,3.55,1,0,3.0,1,0,0,0,2,2,1.27
11,May,1,1,2.25,5,0,24.0,19,6,6,4,11,15,1.25
12,2018-06-03,0,1,3.42,1,0,7.0,5,2,2,0,2,7,1.23
13,2018-06-09,0,0,3.53,1,0,6.0,5,3,3,2,4,6,1.26
14,2018-06-16,1,0,3.31,1,0,6.2,6,1,1,0,1,3,1.24
15,2018-06-21,0,1,3.68,1,0,5.2,8,5,5,1,2,6,1.28
16,2018-06-26,0,0,3.69,1,0,7.0,6,3,3,1,0,7,1.24
17,June,1,2,3.90,5,0,32.1,30,14,14,4,9,29,1.21
18,2018-07-01,1,0,3.46,1,0,5.1,3,1,0,0,2,6,1.22
19,2018-07-07,0,1,3.31,1,0,6.1,5,1,1,0,3,5,1.23
20,2018-07-12,0,1,3.38,1,0,6.1,8,3,3,2,2,4,1.25
21,2018-07-21,0,1,3.65,1,0,5.0,9,5,5,0,1,3,1.29
22,2018-07-26,1,0,3.79,1,0,6.0,3,4,4,2,2,9,1.26
23,2018-07-31,0,1,4.35,1,0,0.2,8,7,7,0,1,2,1.34
24,July,2,4,6.07,6,0,29.2,36,21,20,4,11,29,1.58
25,2018-08-16,0,1,4.60,1,0,2.0,5,6,4,2,1,2,1.37
26,2018-08-21,0,0,4.55,1,0,5.0,2,2,2,1,1,5,1.33
27,2018-08-26,0,1,4.36,1,0,7.0,5,1,1,0,1,7,1.31
28,August,0,2,4.50,3,0,14.0,12,9,7,3,3,14,1.07
29,2018-09-01,0,0,4.20,1,0,7.0,3,1,1,1,1,11,1.27
30,2018-09-07,0,0,4.17,1,0,5.0,3,2,2,1,2,8,1.26
31,2018-09-13,0,0,4.18,1,0,6.1,3,3,3,2,2,4,1.24
32,2018-09-18,0,0,4.03,1,0,5.0,2,0,0,0,5,4,1.24
33,2018-09-23,0,0,4.14,1,0,3.0,5,3,3,1,3,4,1.27
34,2018-09-29,0,0,3.97,1,0,6.0,3,0,0,0,1,8,1.25
35,September,0,0,2.51,6,0,32.1,19,9,9,5,14,39,1.02
