,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,1,0,4.50,6.0,4,3,1,1,5,0.83
1,2021-04-10,0,0,4.50,6.0,7,3,1,1,4,1.08
2,2021-04-15,0,1,4.24,5.0,6,2,2,3,2,1.29
3,2021-04-21,0,1,4.57,4.2,6,3,0,2,4,1.38
4,2021-04-27,0,1,5.33,3.2,9,4,2,1,3,1.58
5,April,1,3,5.33,25.1,32,15,6,8,18,1.58
6,2021-05-02,0,0,5.40,4.2,7,3,1,2,4,1.63
7,2021-05-16,1,0,4.79,5.2,2,1,1,1,6,1.46
8,2021-05-22,0,0,5.59,3.0,7,5,1,1,2,1.55
9,2021-05-27,0,0,5.15,5.0,6,1,1,1,6,1.53
10,May,1,0,4.91,18.1,22,10,4,5,18,1.47
11,2021-06-01,1,0,4.96,5.1,6,2,1,2,7,1.53
12,2021-06-08,1,0,4.83,5.0,2,2,1,2,7,1.46
13,2021-06-13,0,1,4.83,5.2,6,3,0,3,3,1.47
14,June,2,1,3.94,16.0,14,7,2,7,17,1.31
15,2021-09-28,0,0,4.66,4.0,2,1,1,2,2,1.45
16,September,0,0,2.25,4.0,2,1,1,2,2,1.00
17,2021-10-03,0,1,5.04,0.2,5,3,1,0,1,1.51
18,October,0,1,40.50,0.2,5,3,1,0,1,7.50
