,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-07-03,1,0,5.40,1,0,5.0,4,3,3,1,4,6,1.60
1,2019-07-16,0,1,5.73,1,0,6.0,8,6,4,1,1,7,1.55
2,2019-07-21,0,1,6.19,1,0,5.0,3,4,4,1,4,4,1.50
3,2019-07-26,0,1,6.86,1,0,5.0,7,5,5,1,3,4,1.62
4,July,1,3,6.86,4,0,21.0,22,18,16,4,12,21,1.62
5,2019-08-01,0,1,6.43,1,0,7.0,7,4,4,1,2,6,1.54
6,2019-08-06,1,0,6.00,1,0,5.0,7,2,2,1,1,6,1.55
7,2019-08-13,0,1,5.54,1,0,6.0,5,4,2,2,5,2,1.56
8,2019-08-18,0,1,5.93,1,0,5.0,7,5,5,2,1,6,1.57
9,2019-08-23,1,0,5.76,1,0,6.0,4,3,3,1,1,9,1.48
10,2019-08-29,0,1,6.92,1,0,2.0,10,8,8,2,1,3,1.63
11,August,2,4,6.97,6,0,31.0,40,26,24,9,11,32,1.65
12,2019-09-03,0,0,6.75,1,0,6.2,4,4,4,1,2,11,1.55
13,2019-09-08,0,0,6.53,1,0,3.1,4,1,1,0,5,4,1.61
14,2019-09-14,0,0,6.18,1,0,5.0,3,1,1,1,3,5,1.58
15,2019-09-20,1,0,5.79,1,0,6.0,5,1,1,0,2,8,1.55
16,September,1,0,3.00,4,0,21.0,16,7,7,2,12,28,1.33
