,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,4.15,4.1,4,2,0,2,5,1.38
1,2021-04-10,0,1,5.23,6.0,7,4,1,0,7,1.26
2,2021-04-16,0,0,4.50,5.2,5,2,0,2,7,1.25
3,2021-04-21,0,1,5.14,5.0,6,4,1,3,1,1.38
4,2021-04-26,1,0,4.67,6.0,5,2,2,0,2,1.26
5,April,1,2,4.67,27.0,27,14,4,7,22,1.26
6,2021-05-01,1,0,3.71,7.0,4,0,0,1,5,1.15
7,2021-05-07,1,0,3.51,7.0,4,2,2,1,2,1.07
8,2021-05-12,0,0,3.22,3.2,2,0,0,0,4,1.03
9,2021-05-31,1,0,3.02,6.0,3,1,0,1,9,0.99
10,May,3,0,1.14,23.2,13,3,2,3,20,0.68
11,2021-06-05,0,1,3.76,4.1,9,6,2,0,5,1.07
12,2021-06-11,0,0,3.77,7.0,4,3,3,1,8,1.03
13,2021-06-17,1,0,3.65,7.0,4,2,0,1,5,1.00
14,2021-06-23,1,0,3.32,7.0,3,0,0,1,6,0.96
15,2021-06-29,0,0,3.38,1.1,1,1,1,0,0,0.96
16,June,2,1,4.05,26.2,21,12,6,3,24,0.90
17,2021-09-03,0,0,3.42,4.1,5,2,0,1,4,0.98
18,2021-09-08,0,0,3.51,3.0,4,2,0,2,2,1.02
19,2021-09-15,1,0,3.38,6.0,2,1,0,1,6,0.98
20,2021-09-21,1,0,3.56,5.1,6,4,2,0,3,0.99
21,2021-09-28,0,0,3.56,5.0,5,2,1,1,6,1.00
22,September,2,0,4.18,23.2,22,11,3,5,21,1.14
23,2021-10-03,0,0,3.62,6.0,4,3,2,1,3,0.99
24,October,0,0,4.50,6.0,4,3,2,1,3,0.83
