,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-29,0,0,12.00,3.0,6,4,1,3,3,3.00
1,March,0,0,12.00,3.0,6,4,1,3,3,3.00
2,2019-04-03,1,0,3.27,8.0,2,0,0,0,11,1.00
3,2019-04-09,0,0,6.91,3.1,8,7,2,1,5,1.40
4,2019-04-15,0,0,7.13,3.1,4,3,2,3,3,1.53
5,April,1,0,6.14,14.2,14,10,4,4,19,1.23
6,2019-05-02,0,1,8.31,4.0,8,6,2,3,3,1.75
7,2019-05-07,1,0,6.75,5.0,3,0,0,2,5,1.61
8,2019-05-13,0,0,6.16,4.0,7,1,0,0,5,1.63
9,2019-05-21,0,0,5.79,2.0,0,0,0,0,2,1.53
10,2019-05-24,0,1,5.97,2.0,3,2,1,0,3,1.53
11,2019-05-31,0,0,5.68,3.1,6,1,0,1,3,1.58
12,May,1,2,4.43,20.1,27,10,3,6,21,1.62
13,2019-06-06,1,0,5.11,6.0,4,1,0,0,9,1.45
14,2019-06-11,0,1,5.81,4.0,8,6,2,1,7,1.52
15,2019-06-17,0,0,5.54,2.1,1,0,0,0,2,1.47
16,2019-06-20,0,0,5.68,2.0,3,2,1,0,3,1.47
17,2019-06-26,0,0,5.27,4.0,2,0,0,2,5,1.44
18,2019-06-30,0,0,5.12,1.2,0,0,0,0,1,1.40
19,June,1,1,4.05,20.0,18,9,3,3,27,1.05
20,2019-07-02,0,0,5.16,1.1,1,1,1,0,1,1.38
21,2019-07-06,0,0,5.28,2.0,4,2,0,1,2,1.42
22,2019-07-13,0,0,5.20,1.0,0,0,0,2,3,1.43
23,2019-07-17,0,0,5.09,1.1,1,0,0,3,2,1.46
24,2019-07-20,0,0,4.93,2.0,0,0,0,0,4,1.42
25,2019-07-21,1,0,4.86,1.0,0,0,0,1,1,1.41
26,2019-07-24,0,0,4.79,1.0,0,0,0,0,2,1.39
27,2019-07-27,1,0,4.78,2.0,2,1,1,1,3,1.39
28,2019-07-30,0,0,4.79,1.2,1,1,1,1,2,1.39
29,July,2,0,3.38,13.1,9,5,3,9,20,1.35
30,2019-08-03,0,0,5.00,0.2,2,2,0,3,1,1.44
31,2019-08-05,0,0,5.33,0.2,2,3,0,2,1,1.49
32,2019-08-07,0,0,5.25,1.0,0,0,0,0,2,1.47
33,2019-08-09,0,0,5.33,0.2,0,1,0,3,0,1.49
34,2019-08-13,0,0,5.26,1.0,0,0,0,1,1,1.49
35,2019-08-17,0,0,5.73,0.0,3,4,1,1,0,1.54
36,August,0,0,22.50,4.0,7,10,1,10,5,4.25
37,2019-09-02,0,0,5.68,0.2,0,0,0,0,1,1.53
38,2019-09-07,0,0,5.54,2.0,1,0,0,0,5,1.50
39,2019-09-09,0,0,5.72,0.2,3,2,0,1,2,1.54
40,2019-09-12,1,0,5.58,2.0,0,0,0,0,3,1.50
41,2019-09-16,0,0,5.44,2.0,0,0,0,1,4,1.48
42,2019-09-19,1,0,5.36,1.1,0,0,0,0,3,1.45
43,2019-09-22,0,0,5.31,0.2,2,0,0,0,1,1.46
44,2019-09-28,0,0,5.29,0.1,0,0,0,0,1,1.46
45,September,2,0,1.86,9.2,6,2,0,2,20,0.83
