,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-03,1,0,4.26,1,0,6.1,6,3,3,2,0,2,0.95
1,2018-04-09,0,1,7.27,1,0,2.1,8,4,4,0,1,4,1.73
2,2018-04-14,0,0,8.25,1,0,3.1,5,4,4,0,1,5,1.75
3,2018-04-19,0,1,7.56,1,0,4.2,5,3,3,0,1,8,1.62
4,2018-04-24,1,0,5.56,1,0,6.0,5,0,0,0,1,8,1.46
5,2018-04-29,1,0,5.02,1,0,6.0,6,2,2,1,1,4,1.40
6,April,3,2,5.02,6,0,28.2,35,16,16,3,5,31,1.40
7,2018-05-05,0,0,5.19,1,0,6.0,9,4,4,1,1,7,1.44
8,2018-05-12,0,1,5.31,1,0,6.0,10,4,4,1,2,3,1.52
9,2018-05-17,0,0,4.66,1,0,5.2,5,1,0,0,1,2,1.47
10,2018-05-23,1,0,4.05,1,0,7.0,2,0,0,0,2,6,1.35
11,2018-05-28,1,0,3.60,1,0,6.2,4,1,0,0,4,4,1.33
12,May,2,1,2.30,5,0,31.1,30,10,8,2,10,22,1.28
13,2018-06-02,1,0,3.38,1,0,6.2,5,1,1,0,2,6,1.31
14,2018-06-08,1,0,3.28,1,0,7.1,5,2,2,1,0,3,1.24
15,2018-06-13,0,0,3.42,1,0,5.0,7,3,3,0,2,7,1.28
16,2018-06-19,0,1,3.80,1,0,6.1,8,6,6,3,1,5,1.29
17,2018-06-24,0,1,4.04,1,0,6.0,7,5,5,1,0,6,1.28
18,2018-06-29,1,0,3.77,1,0,9.0,6,1,1,0,0,7,1.23
19,June,3,2,4.02,6,0,40.1,38,18,18,5,5,34,1.07
20,2018-07-05,1,0,3.64,1,0,6.0,5,1,1,0,2,7,1.22
21,2018-07-11,1,0,3.41,1,0,7.0,2,0,0,0,0,4,1.16
22,2018-07-22,1,0,3.38,1,0,6.1,4,2,2,1,1,6,1.14
23,2018-07-29,1,0,3.37,1,0,6.0,7,2,2,1,2,7,1.16
24,July,4,0,1.78,4,0,25.1,18,5,5,2,5,24,0.91
25,2018-08-03,0,1,3.46,1,0,7.0,7,4,4,2,0,7,1.15
26,2018-08-08,0,1,3.79,1,0,5.0,12,7,7,2,0,3,1.20
27,2018-08-13,0,1,3.91,1,0,5.0,8,4,4,0,3,4,1.23
28,2018-08-22,0,1,4.32,1,0,3.0,11,8,8,0,0,3,1.28
29,August,0,4,10.35,4,0,20.0,38,23,23,4,3,17,2.05
30,2018-09-11,0,0,4.24,1,0,5.0,4,1,1,0,0,2,1.27
31,2018-09-16,0,0,4.28,1,0,5.0,6,3,3,1,2,6,1.28
32,2018-09-22,1,0,4.12,1,0,6.0,1,0,0,0,1,3,1.24
33,2018-09-27,0,0,4.00,1,0,5.0,2,0,0,0,1,6,1.22
34,September,1,0,1.71,4,0,21.0,13,4,4,1,4,17,0.81
