,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,1,13.50,3.1,5,5,1,3,5,2.40
1,2021-04-12,0,1,6.48,5.0,7,1,0,0,6,1.80
2,2021-04-18,0,0,3.77,6.0,2,0,0,3,6,1.40
3,2021-04-24,1,0,2.95,7.0,3,1,1,0,8,1.08
4,2021-04-30,0,1,3.09,2.0,2,1,0,3,1,1.20
5,April,1,3,3.09,23.1,19,8,2,9,26,1.20
6,2021-05-05,0,0,3.41,5.2,4,3,0,2,3,1.17
7,2021-05-11,0,0,4.18,3.1,7,4,0,2,4,1.33
8,2021-05-16,0,0,3.96,6.1,7,2,1,2,7,1.34
9,2021-05-22,1,0,4.00,6.1,6,3,0,2,6,1.33
10,2021-05-27,0,1,4.91,2.2,4,6,1,2,3,1.38
11,May,1,1,6.66,24.1,28,18,2,10,23,1.56
12,2021-06-01,1,0,5.06,5.2,8,4,0,1,6,1.41
13,2021-06-06,0,1,4.88,5.2,8,2,0,3,7,1.46
14,2021-06-11,0,0,4.85,6.0,5,3,1,1,7,1.42
15,2021-06-16,0,0,4.76,3.0,4,1,0,1,2,1.43
16,2021-06-22,0,0,4.77,3.2,5,2,2,5,5,1.49
17,2021-06-27,0,1,4.70,5.0,4,2,1,3,5,1.49
18,June,1,2,4.34,29.0,34,14,4,14,32,1.66
19,2021-07-02,0,0,4.74,3.0,5,2,0,2,4,1.52
20,2021-07-07,0,0,4.52,6.0,5,1,0,1,6,1.48
21,2021-07-17,0,1,5.13,2.0,8,7,0,1,1,1.55
22,July,0,1,8.18,11.0,18,10,0,4,11,2.00
23,2021-08-11,0,1,5.42,3.2,10,5,0,3,2,1.63
24,2021-08-18,0,0,5.23,6.2,6,2,0,2,6,1.60
25,2021-08-24,0,1,5.07,5.0,7,1,0,4,6,1.63
26,2021-08-29,0,0,4.87,6.0,3,1,1,3,5,1.60
27,August,0,2,3.80,21.1,26,9,1,12,19,1.78
28,2021-09-05,1,0,4.58,7.0,5,0,0,0,6,1.54
29,2021-09-11,0,1,4.85,4.2,7,6,5,2,7,1.56
30,2021-09-20,1,0,4.72,7.0,6,2,0,1,7,1.53
31,2021-09-28,0,0,4.91,0.2,3,3,0,1,0,1.55
32,September,2,1,5.12,19.1,21,11,5,4,20,1.29
