,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,March,0,1,10.80,5.0,6,6,2,1,6,1.40
1,2018-03-31,0,1,10.80,5.0,6,6,2,1,6,1.40
2,2018-04-06,0,1,9.00,5.0,6,4,0,3,3,1.60
3,2018-04-11,0,0,7.31,6.0,5,3,2,0,4,1.31
4,2018-04-16,1,0,6.75,6.2,5,4,0,3,8,1.28
5,2018-04-22,0,1,6.51,5.0,7,3,1,4,3,1.45
6,2018-04-27,0,0,7.85,1.0,6,5,1,2,0,1.67
7,April,1,2,7.23,23.2,29,19,4,12,18,1.73
8,2018-05-02,0,1,7.01,6.0,9,2,1,1,7,1.67
9,2018-05-08,1,0,6.47,5.2,3,2,1,1,7,1.54
10,2018-05-13,1,0,6.02,6.0,4,2,2,0,8,1.42
11,2018-05-19,0,0,5.61,5.0,6,1,0,5,4,1.50
12,2018-05-24,1,0,5.34,6.0,4,2,1,2,5,1.45
13,2018-05-29,0,1,5.49,5.0,4,4,1,3,6,1.44
14,May,3,2,3.48,33.2,30,13,6,12,37,1.25
15,2018-06-03,0,1,5.64,4.2,6,4,1,1,3,1.45
16,2018-06-09,0,1,5.79,6.0,4,5,2,3,10,1.42
17,2018-06-16,0,1,5.77,5.0,6,3,2,2,2,1.44
18,2018-06-22,1,0,5.70,5.2,4,3,1,1,5,1.40
19,2018-06-27,0,0,5.85,4.0,6,4,0,1,4,1.41
20,June,1,3,6.75,25.1,26,19,6,8,24,1.34
21,2018-07-02,0,0,5.53,6.2,6,1,0,0,6,1.38
22,2018-07-08,0,0,5.58,4.0,6,3,0,2,3,1.40
23,2018-07-14,0,0,5.49,5.0,5,2,1,0,2,1.38
24,2018-07-23,0,0,5.30,5.1,4,1,0,1,5,1.36
25,2018-07-29,1,0,4.98,7.0,4,0,0,1,9,1.32
26,July,1,0,2.25,28.0,25,7,1,4,25,1.04
27,2018-08-05,0,1,4.91,5.1,6,2,1,2,3,1.33
28,2018-08-12,0,1,5.04,5.2,5,5,2,1,7,1.32
29,2018-08-19,1,0,4.86,6.2,6,1,0,0,9,1.30
30,2018-08-25,0,1,5.07,3.1,5,5,2,1,2,1.31
31,August,1,3,5.57,21.0,22,13,5,4,21,1.24
32,2018-09-01,1,0,4.83,6.2,2,0,0,2,11,1.28
33,2018-09-06,0,1,4.79,5.0,5,2,3,0,7,1.27
34,2018-09-11,1,0,4.66,6.1,4,1,1,1,9,1.25
35,2018-09-16,1,0,4.52,6.2,4,1,0,4,2,1.25
36,2018-09-21,0,0,4.30,8.1,5,0,0,1,5,1.22
37,September,3,1,1.09,33.0,20,4,4,8,34,0.85
