,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-06,1,0,0.00,6.0,2,0,0,1,6,0.50
1,2021-04-12,1,0,0.00,5.0,2,0,0,1,3,0.55
2,2021-04-18,0,1,2.25,5.0,5,4,2,1,5,0.75
3,2021-04-24,0,1,2.45,6.0,5,2,0,2,2,0.86
4,2021-04-30,1,0,2.67,5.0,5,2,1,2,3,0.96
5,April,3,2,2.67,27.0,19,8,3,7,19,0.96
6,2021-05-07,1,0,2.00,9.0,0,0,0,1,8,0.75
7,2021-05-14,0,1,3.69,3.0,11,8,0,3,5,1.05
8,2021-05-19,0,1,3.50,4.2,6,1,0,0,2,1.08
9,2021-05-31,1,0,3.26,6.0,6,1,0,3,6,1.13
10,May,2,2,3.97,22.2,23,10,0,7,21,1.32
11,2021-06-06,0,0,2.96,5.0,4,0,0,2,8,1.13
12,2021-06-12,1,0,2.92,7.0,6,2,0,1,3,1.12
13,2021-06-17,0,0,2.88,7.0,4,2,2,2,5,1.09
14,2021-06-22,0,0,2.85,7.0,5,2,1,0,6,1.06
15,2021-06-28,0,0,3.09,6.0,8,4,0,3,7,1.11
16,June,1,0,2.81,32.0,27,10,3,8,29,1.09
17,2021-07-04,0,0,3.06,6.2,10,2,0,1,3,1.15
18,2021-07-09,1,0,2.80,8.0,7,0,0,3,4,1.16
19,2021-07-20,1,0,2.72,6.1,7,1,1,2,8,1.18
20,2021-07-26,0,0,2.86,4.1,7,3,1,5,2,1.24
21,2021-07-31,0,0,2.92,7.0,4,3,1,3,2,1.23
22,July,2,0,2.51,32.1,35,9,3,14,19,1.52
23,2021-08-06,1,0,2.75,7.0,6,0,0,2,5,1.22
24,2021-08-11,0,0,3.00,5.0,5,5,1,3,4,1.24
25,2021-08-16,1,0,2.84,7.0,4,0,0,1,7,1.21
26,2021-08-21,0,0,2.88,4.2,5,2,0,3,3,1.23
27,2021-08-27,1,0,2.74,7.0,6,0,0,1,5,1.22
28,August,3,0,2.05,30.2,26,7,1,10,24,1.17
29,2021-09-01,0,1,2.97,4.0,12,5,3,1,2,1.27
30,2021-09-07,1,0,2.89,7.0,5,1,1,0,8,1.25
31,2021-09-14,0,1,3.09,4.1,10,5,0,2,1,1.29
32,2021-09-19,0,1,3.37,3.0,9,6,3,1,2,1.33
33,September,1,3,8.35,18.1,36,17,7,4,13,2.18
