,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-18,0,0,9.00,1.0,2,1,0,1,1,3.00
1,2021-04-19,0,0,3.00,2.0,0,0,0,0,1,1.00
2,April,0,0,3.00,3.0,2,1,0,1,2,1.00
3,2021-06-08,0,0,2.08,1.1,0,0,0,1,1,0.92
4,2021-06-11,0,0,1.42,2.0,0,0,0,0,2,0.63
5,2021-06-12,0,0,1.29,0.2,0,0,0,0,0,0.57
6,2021-06-19,0,0,1.13,1.0,0,0,0,0,0,0.50
7,2021-06-30,0,0,1.00,1.0,1,0,0,0,1,0.56
8,June,0,0,0.00,6.0,1,0,0,1,4,0.33
9,2021-07-03,0,0,0.93,0.2,0,0,0,0,0,0.52
10,2021-07-09,0,0,0.84,1.0,0,0,0,0,1,0.47
11,2021-07-10,0,0,0.69,2.1,2,0,0,1,3,0.62
12,2021-07-16,0,0,0.61,1.2,3,0,0,0,3,0.75
13,2021-07-17,0,0,0.57,1.0,1,0,0,0,0,0.77
14,2021-07-23,0,0,0.54,1.0,0,0,0,0,0,0.72
15,2021-07-30,0,0,1.00,1.1,1,1,0,0,2,0.72
16,July,0,0,1.00,9.0,7,1,0,1,9,0.89
17,2021-08-03,0,0,0.95,1.0,0,0,0,0,0,0.68
18,2021-08-05,0,0,0.90,1.0,0,0,0,2,0,0.75
19,2021-08-07,0,0,0.86,1.0,0,0,0,1,1,0.76
20,2021-08-14,0,0,0.83,0.2,0,0,0,0,1,0.74
21,2021-08-15,0,0,0.79,1.0,0,0,0,0,1,0.71
22,2021-08-18,0,0,1.96,0.1,2,3,2,1,0,0.83
23,2021-08-21,0,0,1.85,1.1,1,0,0,0,2,0.82
24,2021-08-22,0,0,1.78,1.0,0,0,0,2,1,0.87
25,2021-08-26,0,0,1.71,1.0,0,0,0,0,1,0.84
26,2021-08-28,0,1,2.36,0.1,1,2,0,0,0,0.86
27,2021-08-30,0,0,2.20,2.0,1,0,0,1,1,0.87
28,2021-08-31,0,0,2.17,0.1,0,0,0,0,0,0.86
29,August,0,1,4.09,11.0,5,5,2,7,8,1.09
30,2021-09-03,0,0,2.10,1.0,1,0,0,1,1,0.90
31,2021-09-04,0,0,2.03,1.0,0,0,0,0,0,0.87
32,2021-09-07,0,1,2.61,0.0,2,2,1,1,0,0.97
33,2021-09-11,0,0,2.53,1.0,1,0,0,0,2,0.97
34,2021-09-18,0,0,2.38,2.0,1,0,0,0,2,0.94
35,2021-09-22,0,0,3.15,0.1,3,3,2,0,1,1.02
36,2021-09-26,0,0,4.08,1.0,5,4,1,2,2,1.19
37,September,0,1,12.79,6.1,13,9,4,4,8,2.68
38,2021-10-02,0,0,4.04,0.1,0,0,0,0,0,1.18
39,October,0,0,0.00,0.1,0,0,0,0,0,0.00
