,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,1.0,0,0,0,1,1,1.00
1,2021-04-09,0,0,4.50,1.0,1,1,1,1,2,1.50
2,2021-04-11,0,0,3.00,1.0,0,0,0,0,1,1.00
3,2021-04-12,0,0,2.25,1.0,0,0,0,0,0,0.75
4,2021-04-14,0,0,1.80,1.0,0,0,0,0,2,0.60
5,2021-04-17,0,0,1.50,1.0,0,0,0,1,1,0.67
6,2021-04-22,0,0,1.35,0.2,0,0,0,2,0,0.90
7,2021-04-24,0,0,1.17,1.0,1,0,0,1,1,1.04
8,2021-04-26,0,0,1.00,1.1,0,0,0,0,2,0.89
9,2021-04-30,0,0,0.90,1.0,0,0,0,0,1,0.80
10,April,0,0,0.90,10.0,2,1,1,6,11,0.80
11,2021-05-02,0,0,0.79,1.1,0,0,0,0,1,0.71
12,2021-05-03,1,0,2.19,1.0,1,2,0,2,1,0.89
13,2021-05-05,0,0,2.03,1.0,0,0,0,0,1,0.83
14,2021-05-12,0,0,1.98,0.1,1,0,0,0,0,0.88
15,2021-05-13,0,0,1.93,0.1,0,0,0,0,1,0.86
16,2021-05-16,0,0,1.80,1.0,0,0,0,2,1,0.93
17,2021-05-18,0,0,1.69,1.0,0,0,0,0,2,0.88
18,2021-05-22,0,0,1.59,1.0,0,0,0,1,1,0.88
19,2021-05-23,0,0,1.50,1.0,0,0,0,1,1,0.89
20,2021-05-24,0,0,1.42,1.0,1,0,0,1,2,0.95
21,2021-05-27,0,0,1.35,1.0,1,0,0,1,1,1.00
22,2021-05-31,0,0,1.31,0.2,0,0,0,2,2,1.06
23,May,1,0,1.69,10.2,4,2,0,10,14,1.31
24,2021-06-01,0,0,1.25,1.0,1,0,0,1,1,1.11
25,2021-06-04,0,1,1.99,1.0,2,2,1,1,1,1.19
26,2021-06-05,0,0,1.90,1.0,1,0,0,0,2,1.18
27,2021-06-08,0,0,1.82,1.0,0,0,0,0,1,1.14
28,2021-06-13,0,0,1.73,1.1,0,0,0,1,2,1.12
29,2021-06-14,0,0,2.00,1.0,1,1,0,2,0,1.19
30,2021-06-16,0,0,2.25,1.0,3,1,0,0,3,1.25
31,2021-06-19,0,1,3.54,0.0,1,4,1,3,0,1.39
32,2021-06-21,1,0,3.38,1.1,1,0,0,0,2,1.36
33,2021-06-24,0,0,3.26,1.0,0,0,0,0,1,1.32
34,2021-06-28,0,0,3.16,1.0,0,0,0,1,1,1.31
35,2021-06-30,0,1,3.34,1.0,2,1,0,1,2,1.36
36,June,1,3,6.94,11.2,12,9,2,10,16,1.89
37,2021-07-02,0,0,3.24,1.0,1,0,0,1,1,1.38
38,2021-07-04,0,0,3.12,1.1,1,0,0,0,2,1.36
39,2021-07-05,0,0,3.25,1.1,1,1,1,0,1,1.33
40,2021-07-08,0,0,3.08,2.0,1,0,0,0,2,1.29
41,2021-07-10,0,0,3.05,0.1,1,0,0,1,0,1.33
42,2021-07-16,0,0,2.97,1.0,2,0,0,1,3,1.37
43,2021-07-17,0,0,2.90,1.0,0,0,0,0,1,1.34
44,2021-07-18,0,0,2.83,1.0,0,0,0,0,1,1.31
45,2021-07-21,1,0,2.98,1.0,2,1,0,0,1,1.32
46,2021-07-22,0,1,2.91,1.0,2,0,0,0,0,1.34
47,2021-07-25,0,0,2.84,1.0,1,0,0,0,0,1.33
48,2021-07-27,0,1,3.18,1.0,3,2,1,0,0,1.37
49,2021-07-30,0,0,3.11,1.0,3,0,0,0,0,1.40
50,2021-07-31,0,0,3.28,0.1,3,1,1,0,0,1.46
51,July,1,2,3.14,14.1,21,5,3,3,12,1.67
52,2021-08-02,1,0,3.21,1.0,0,0,0,1,2,1.45
53,2021-08-05,0,0,3.14,1.0,0,0,0,0,0,1.42
54,2021-08-07,0,0,3.08,1.0,0,0,0,0,1,1.39
55,2021-08-08,1,0,3.02,1.0,1,0,0,0,1,1.38
56,2021-08-10,0,0,2.96,1.0,0,0,0,1,1,1.37
57,2021-08-11,0,0,2.91,1.0,1,0,0,0,1,1.37
58,2021-08-13,0,0,2.89,0.1,1,0,0,0,0,1.38
59,2021-08-14,0,1,3.21,0.1,3,2,0,1,1,1.44
60,2021-08-17,0,0,3.15,1.0,1,0,0,0,0,1.44
61,2021-08-18,0,0,3.09,1.0,0,0,0,0,1,1.41
62,2021-08-21,0,0,3.04,1.0,1,0,0,0,0,1.40
63,2021-08-22,0,0,3.00,0.2,0,0,0,0,0,1.39
64,2021-08-24,0,0,3.41,1.0,3,3,1,0,0,1.41
65,2021-08-28,0,0,3.36,1.0,2,0,0,0,1,1.42
66,2021-08-29,1,0,3.30,1.0,0,0,0,0,0,1.40
67,August,3,1,3.38,13.1,13,5,1,3,9,1.20
68,2021-09-01,0,0,3.23,1.1,0,0,0,1,2,1.39
69,2021-09-02,0,0,3.18,1.0,1,0,0,1,1,1.40
70,2021-09-04,0,1,3.25,1.1,1,1,0,1,0,1.40
71,2021-09-07,0,0,3.18,1.1,1,0,0,0,1,1.38
72,2021-09-08,0,0,3.27,1.0,2,1,0,0,0,1.39
73,2021-09-11,0,0,3.22,1.0,1,0,0,0,0,1.39
74,2021-09-12,0,0,3.57,1.0,2,3,2,1,1,1.41
75,2021-09-15,0,0,3.50,1.1,1,0,0,0,1,1.40
76,2021-09-18,0,0,3.58,1.0,2,1,1,0,1,1.41
77,2021-09-20,0,0,3.66,1.0,2,1,0,0,0,1.42
78,2021-09-21,0,0,3.61,1.0,0,0,0,0,0,1.40
79,2021-09-23,0,0,3.58,0.2,1,0,0,0,0,1.40
80,2021-09-25,0,0,3.53,1.0,1,0,0,0,0,1.39
81,2021-09-27,0,0,3.48,1.0,0,0,0,0,0,1.37
82,2021-09-28,0,0,3.57,0.2,1,1,0,1,2,1.39
83,September,0,1,4.60,15.2,16,8,3,5,9,1.34
84,2021-10-01,0,0,3.52,1.0,1,0,0,1,0,1.40
85,2021-10-02,0,0,3.51,0.1,0,0,0,0,0,1.39
86,2021-10-03,0,0,3.49,0.1,0,0,0,0,0,1.38
87,October,0,0,0.00,1.2,1,0,0,1,0,1.20
