,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-30,0,0,19.29,2.1,2,5,1,1,2,1.29
1,July,0,0,19.29,2.1,2,5,1,1,2,1.29
2,2020-08-04,0,1,7.71,4.2,2,1,1,0,4,0.71
3,2020-08-16,0,0,10.57,0.2,4,3,0,1,0,1.30
4,2020-08-21,0,1,10.13,3.0,4,3,2,0,2,1.31
5,2020-08-28,0,0,8.59,4.0,4,2,2,1,3,1.30
6,August,0,2,6.57,12.1,14,9,5,2,9,1.30
7,2020-09-02,0,1,8.10,5.1,8,4,2,1,1,1.40
8,2020-09-08,1,0,6.58,6.0,3,1,1,1,5,1.23
9,2020-09-13,0,0,5.63,6.0,5,1,1,1,4,1.19
10,2020-09-20,1,0,5.02,5.2,3,1,1,0,12,1.09
11,2020-09-26,0,1,4.53,6.0,1,1,1,1,9,0.98
12,September,2,2,2.48,29.0,20,8,6,4,31,0.83
